9961|Sir Giorgio Valton|"I Puritani"
473|Oronte|"I Lombardi alla prima crociata"
6550|Elena|«Come resistere / a tanti affetti!» “La Donna
1587|Sharpless,Console|"Madama Butterfly"
1455|Leonore|"Fidelio"
1878|Walter von der Vogelweide|"Tannhäuser"
1394|Nearco|"Poliuto"
4362|Mimì|-
8435|Lord Sir Bruno Roberton|“I Puritani”
7204|Il principe|"Rušalka"
5643|Prima apparizione|"Macbeth"
2510|Sparafucile|"Orfeo ed Euridice", "Il Trovatore", "Rigoletto"
1684|Leonore-Fidelio|"Fidelio" riapre Palacio de Bellas Artes
1398|Nearco|"Poliuto"
90|Lavoratore del Mulino|"Lady Macbeth del distretto di Mzesnk"
563|Contessa di Folleville|"Il Viaggio a Reims"
6289|Didone o Elissa, regina di Cartagine|"Dido and Aeneas"
4238|Der Medizinalrat / Der Professor|"Lulu"
76|Terzo bracciante|"Lady Macbeth del distretto di Mzesnk"
1937|Tamino|"The magic flute"
231|Contessa di Ceprano|"Rigoletto"
2328|Fafner|"Das Rheingold"
3038|Spirito del Non Essere|"Leggenda"
98|Terzo bracciante|"Lady Macbeth del distretto di Mzesnk"
8607|Lola|"El amor brujo" e "Cavalleria rusticana"
6342|Marchese d’Obigny|"La Traviata"
7162|Primo contadino|"Pagliacci"
4273|Nyssia|"Der König Kandaules"
5306|Leandro|"La serenata al vento"
4141|Zweiter Knabe|"Die Zauberflote"
2306|Shmidt|"Werther"
510|Frère Laurent|-
4024|Hormigón|"El gato montés"
1152|Der Frau des alten Graumann|"Der ferne klang"
8131|Antonia, Stella|"Les contes d'Hoffmann"
8596|Criado / Enfermero|prima mondiale di “El Público” a Madrid
6025|Teresa|"Marina"
5276|La suora zelatrice|Il "Trittico" secondo Michieletto
4491|Cliente|"La Chulapona"
2193|Ivàn Jakovlevič|"Il Naso"
9377|Delirio|"L'Opera Seria"
6750|Lucrezia Borgia|"Lucrezia Borgia"
9359|Il parroco e il tasso|"Příhody lišky Bystroušky" (La piccola volpe astuta)
8148|Lisette|"La rondine"
4228|Cassandra, Damigella I, Dama III|"La Didone"
1385|Rodolfo|-
9572|Héro|"Béatrice et Bénédict"
2555|Michelis|"The Greek Passion"
4194|La Comtesse Adèle|"Le comte Ory"
5219|La Cieca|"La Gioconda"
675|Le Bret|-
4795|L’humana fragilità / Pisandro / Primo Feacio|-
7028|Un ufficiale dell’Emiro|"Jérusalem"
8981|Hotel Manager, Duke, Laundryman, Other guest|"Powder her face"
3224|Die Feldmarschallin|"Der Rosenkavalier"
4822|Il principe Yamadori|"Madama Butterfly"
7075|Sarastro|-
8118|Gastone|"La traviata"
6514|Ismaele|Ancora “Nabucco”
1936|Secondo Sacerdote|"The magic flute"
8369|Ogier|"Fierrabras"
2408|Mère Marie|"Les Dialogues des Carmélites"
7764|Sméraldine|"L'amour des trois oranges"
2947|Un medico|"Pelléas et Mélisande"
5971|Flora Bervoix|«Le rose del volto già sono pallenti». La Traviata
6982|Una voce|"Da una casa di morti"
3746|Il Conte di Almaviva|"Le nozze di Figaro"
2996|Un capitano|"Evgenij Onegin"
9867|Pollicino|"Pollicino"
5728|Figaro|"Il Barbiere di Siviglia" al Comunale di Ferrara
8770|Pastuchyna|“Jenůfa”
7407|Fanny|"La cambiale di matrimonio"
206|Prima ballerina ospite|"Aida"
2173|La solitaria nella Cattedrale di Kazan’|"Il Naso"
8361|Boland|"Fierrabras"
7707|Montano|"Otello" e "Tosca"
997|Lucrezia Borgia|una "Lucrezia Borgia" di successo
2116|The Voice of Apollo|"Death in Venice" (Morte a Venezia)
3692|Mago, Un araldo|"Rinaldo"
9670|La zia Principessa|"Il Trittico" di Giacomo Puccini
1075|Lisandro|"Sogno di una notte di mezza estate"
7705|Lodovico|"Otello" e "Tosca"
8246|Lindorf, Coppelius, Dapertutto, Miracle|“Les Contes d’Hoffmann”
70|Primo bracciante|"Lady Macbeth del distretto di Mzesnk"
7849|Raoul de St-Brioche|"La vedova allegra"
3334|Il Marchese della Conchiglia|"La Cecchina, ossia la buona figliuola"
2812|Le Lépreux|"Saint-Francois d'Assise"
4839|Commissario|"Il signor Bruschino"
267|L'impostore (Grigorij)|"Boris Godunov"
7594|Marcello, pittore|"La Bohme"
6159|Male Chorus|“The Rape of Lucretia”
5252|Nella|Il "Trittico" secondo Michieletto
1549|Prima Dama|"Die Zauberflöte" (Il flauto magico)
1751|Caligola/Gattigre|"Cats"
3706|Inquisitor III, King Stanislaus|"Candide"
118|Mimì|"La Bohème"
197|Ismaele|"Nabucco"
9434|Mistery|"The Fairy Queen"
9878|Mohammed|"Der Rosenkavalier"
2461|Edgardo di Ravenswood|"Lucia di Lammermoor"
4167|Il Pretore|"La gazza ladra"
1772|Elisabetta di Valois|"Don Carlo"
6066|Erik|-
6895|Rodrigo, marchese di Posa|“Don Carlo”
1874|Valencienne|"La Vedova Allegra"
508|Raimondo Bibebent|"Lucia di Lammermoor"
1461|Teresa|"La Sonnambula"
92|Primo bracciante|"Lady Macbeth del distretto di Mzesnk"
3434|Figaro|"Il barbiere di Siviglia"
6842|Kaidamà|-
5973|Giorgio Germont|«Le rose del volto già sono pallenti». La Traviata
3655|Sir Clyron|"Los sobrinos del Capitan Grant"
4962|Altro venditore ambulante|"La Bohème"
4450|Stella|"Les contes d'Hoffmann"
7010|Gugliemo|"Così fan tutte"
1493|Don Curzio|"Le nozze di Figaro"
7972|Fabrizio dei Ritorti|"Il Campiello"
2058|A Woman|"Uno sguardo dal ponte"
3454|Don Bartolo|Un "Barbiere" sottotono
8347|Riccardo|"Un Ballo in Maschera"
2383|La contessa di Ceprano|"Rigoletto"
3585|Pistola|"Falstaff"
9613|Klingsor|“Parsifal”
440|Nedda|"Von heute auf morgen", "Pagliacci"
6692|Martino|«Veramente passo è ardito», ma “L’occasione fa ladro”
587|Giorgio Talbot|"Maria Stuarda"
3437|Rosina|"Il barbiere di Siviglia"
5300|Pistola|"La serenata al vento"
9137|Il giovane nudo|-
2420|Lo sguattero|"Rusalka"
5424|Fenena, figlia di Nabucco|"Nabucco"
4870|Sciarrone/un carceriere|"Tosca"
2887|Reverendo Kimball|"L'Opera da tre soldi"
7550|Gherardo|"Eine florentinische tragödie/Gianni Schicchi"
7283|Gianni Schicchi|"Pagliacci", "Gianni Schicchi"
737|Un carceriere|"Tosca" ultimo titolo
6625|Wellgunde|un "Ring" che avrebbe reso Wagner orgoglioso
6417|Seconda ancella|"Turandot"
9407|Rodolfo|"La Bohéme"
4884|Martino|Il bianco s'addice
5392|Doktor Mangemanche|"L' ecume des Jours" di Edison Denisov
9857|Sua moglie|"Pollicino"
5293|Colonnello Dagoberto|"La serenata al vento"
3348|Stephano|"Roméo et Juliette"
8821|Prothoe|"Penthesilea"
253|Ermanno|"L'equivoco stravagante"
7087|Sélika|La Fenice
3210|Leonora|-
5270|Il Tinca|Il "Trittico" secondo Michieletto
831|Waltraute|"Götterdämmerung"
629|Snug|"A midsummer night's dream"
654|Don José|-
1560|Papagena|"Die Zauberflöte" (Il flauto magico)
227|Paggio della duchessa|"Rigoletto"
9664|La Ciesca|"Il Trittico" di Giacomo Puccini
4621|Roméo|"Roméo et Juliette" di Gounod
4705|Un maestro|"Ainadamar"
3329|Kristina|"Věc Makropulos"
738|Un pastorello|"Tosca" ultimo titolo
7635|Le spectre de Chorèbe|Trionfano
179|Escamillo|"Carmen"
1225|Lysiart|"Euryanthe"
9912|L’imperatore</em> <em>Overall|“Der Kaiser von Atlantis” di Viktor Ullmann
5986|L’investigatore|-
7353|Voce di sopranino|Gala Pucciniano
9213|Zanetto|Il dittico "Zanetto/Cavalleria Rusticana"
216|Radames|"Aida"
7430|Pritschitch|"La vedova allegra"
1650|Principe Yamadori|"Madama Butterfly"
4788|Mercante, Zoroes e Cantastorie|Debutta
3055|Leporello,|Il ritorno di "Don Giovanni"
9276|Il Visconte Cascada|"La Vedova allegra"
4689|L’Enfant|"L'enfant et les sortilèges"
1319|Lola|"Cavalleria rusticana" e "Pagliacci"
8503|Drusilla|"L'incoronazione di Poppea"
8554|Frank|"Il Pipistrello"
4841|Florville|"Il signor Bruschino"
1553|Seconda Dama|"Die Zauberflöte" (Il flauto magico)
5838|Lieutenant Gordon|"Silent Night"
4171|Francesco|"I Masnadieri" alTeatro di San Carlo
2021|Silvio|Onore e morte nella "Cavalleria rusticana" e nei "Pagliacci" di nuovo insieme
8563|Prima ragazza|"Le nozze di Figaro"
2685|Le Duc|"Roméo et Juliette"
8895|Progetto|"Lucia di Lammermoor"
4813|Marzucco|"La fuga in maschera"
2975|Rolando|"Gemma di Vergy"
5573|La Principessa Straniera|"Rusalka" al San Carlo di Napoli
1285|Un alcade|"La forza del destino"
9647|Lindoro|"I capricci della sorte, ossia l'Italiana in Algeri"
6810|Lysander /Snug / Lion|"The Fairy Queen"
9404|Mimi|"La Bohéme"
238|Paggio della duchessa|"Rigoletto"
9924|Terza vergine|“Moses und Aron”
7680|Morales|La "Carmen"
7549|Gherardino|"Eine florentinische tragödie/Gianni Schicchi"
4136|Sarastro|"Die Zauberflote"
5246|Lauretta|Il "Trittico" secondo Michieletto
4370|Bartolo|"Le nozze di Figaro"
322|Medora|"Il Corsaro"
9151|Pasquariello|"Don Giovanni Tenorio o sia Il convitato di pietra"
7100|L’Imperatore Altoum|Non piangere'... c'è Liù
2022|Tono|Onore e morte nella "Cavalleria rusticana" e nei "Pagliacci" di nuovo insieme
3443|Il Conte d’Almaviva|"Il barbiere di Siviglia"
7288|Marco|"Pagliacci", "Gianni Schicchi"
6284|Ginevra|"Ginevra di Scozia"
6763|Le Barone Puck|"La Grande-Duchesse de Gerolstein"
1694|Rocco|"Fidelio" riapre Palacio de Bellas Artes
2908|Robert|"L'Opera da tre soldi"
4249|Raffaele|"Stiffelio"
4252|Jorg|"Stiffelio"
5667|Ford|-
4966|La Principessa Eboli|"Don Carlo"
766|Ottone|"Agrippina"
4804|Iro|-
7835|Ein Steuermann|"Tristan und Isolde"
3978|Marina Mnišek|"Boris Godunov"
8684|Der Wanderer|“Siegfried”
3894|Le Chevalier Des Grieux|"Manon"
9705|Maestro Spinelloccio|"Il Trittico" di Giacomo Puccini
2521|Orfeo|"Orfeo ed Euridice", "Il Trovatore", "Rigoletto"
2377|Il Conte d’Almaviva|"Il Barbiere di Siviglia"
4201|Le gouverneur|"Le comte Ory"
9816|Aureliano Imperatore|"Zenobia in Palmira" di Paisiello
1414|Simone|"Suor Angelica" e "Gianni Schicchi"
2075|Old Woman|"Uno sguardo dal ponte"
6430|Plutone-Aristeo|"Orfeo all'inferno"
6376|Il Conte di Ceprano|"Gala Verdi"
1973|Mamma Lucia|"Pagliacci/Cavalleria rusticana"
1713|Valzacchi|"Der Rosenkavalier"
9255|Padre Guardiano|"La forza del destino"
7260|Erster Knabe|"Il flauto magico"
7560|Simone|"Eine florentinische tragödie/Gianni Schicchi"
4598|Clotilde|"Norma"
7582|Un capitano della guardia|"Evgenij Onegin"
3236|Die Feldmarschallin|"Der Rosenkavalier"
1333|Sam|"Trouble in Tahiti" e "Bon Appétit!"
9073|Un domestico del Duca|“Roberto Devereux”
61|Boris|"Lady Macbeth del distretto di Mzesnk"
7746|Sarastro|"Die Zauberflöte" (Il Flauto Magico)
3695|Due sirene|"Rinaldo"
9591|La Contessa di Coigny|"Andrea Chénier"
7546|Betto di Signa|"Eine florentinische tragödie/Gianni Schicchi"
8402|Una novizia|“Goyescas” e “Suor Angelica” al Teatro Regio di Torino
6786|Kaidamà|"Il furioso all'isola di San Domingo"
8534|Lucilla|"Berenice, regina di Armenia" (Il Vologeso)
3788|Gastone de Letorieres|"La Traviata"
3016|Tom, Ted|"Heart of a Soldier"
4282|Nicomedes|"Der König Kandaules"
9567|Somarone|"Béatrice et Bénédict"
8461|Pequeños Cantores de la|“Hänsel und Gretel”
7831|La Zia|"Madama Butterfly"
1717|Maggiordomo della Marescialla|"Der Rosenkavalier"
5147|Lesbina|"Il filosofo di campagna"
3129|Bructon|"El Trust de los tenorios", "El Puñao de rosas"
5611|Froh|“Das Rheingold”
5789|Il Portiere/secondo poliziotto/primo uomo/quinto poliziotto/secondo uomo|"Il Naso"
2303|Il borgomastro|"Werther"
1882|Reinmar von Zweter|"Tannhäuser"
9801|Torquemada|"L’heure espagnole" '-- "L’enfant et les sortilèges"
8470|Zaida|"Il turco in Italia"
9761|Miranda|"La donna serpente" di Alfredo Casella
2053|Argene|Roberto De Simone interpreta Pergolesi
9956|Sir Giorgio Valton|"I Puritani"
5538|Die Rheintöchter, Woglinde|"Das Rheingold"
7601|Musetta|"La Bohme"
6359|Gabriele Adorno|"Simon Boccanegra"
1646|Lo zio bonzo|"Madama Butterfly"
3732|Senor  II|"Candide"
5699|Fouquier Tinville|«Il nostro è amore d’anime!» Andrea Chénier
6534|Il Conte di Ceprano|"Ola" per Rigoletto
9052|Il cavalier Belfiore|"Il viaggio a Reims"
7289|Nedda / Colombina|"Pagliacci", "Gianni Schicchi"
6257|Il giovane Onegin|"Evgenij Onegin"
1966|Norina|"Don Pasquale", "Iphigénie en Tauride"
538|Francesco Foscari|-
9365|Pepík|"Příhody lišky Bystroušky" (La piccola volpe astuta)
2987|Licida|Il Pergolesi Spontini Festival
2299|Shmidt|"Werther"
8661|Giannetta, villanella|"L'elisir d'amore"
1721|Quattro camerieri|"Der Rosenkavalier"
4323|Mago Cristiano|Il "Rinaldo" di Haendel-Dantone-Pizzi
4344|Joseph|-
6185|Tebaldo, paggio di Elisabetta|Un "Don Carlo" in gran spolvero per “compleanno”
6083|Lenia|“Eliogabalo”
4889|Il Duca|"Rigoletto"
9803|Un pâtre|"L’heure espagnole" '-- "L’enfant et les sortilèges"
497|Ping|"Turandot"
9385|Piacere|"Il trionfo del tempo e del disinganno"
2298|Kätchen|"Werther"
7012|Erik|"Der fliegende Holländer"
6972|Filka Morozov (Luka Kuzmich)|"Da una casa di morti"
6276|Una sacerdotessa|l'"Aida" del Centenario
2183|Un cocchiere|"Il Naso"
781|Larina|Il Bolshoi
2988|Alessandro|-
4078|Corrado|"Adelaide di Borgogna" di Generali
8515|Il valletto / 2° Console|"L'incoronazione di Poppea"
7174|Taddeo|-
5776|Settimo poliziotto/terzo uomo|"Il Naso"
1241|Polidoro|"Il Flaminio" in scena
4728|Isidoro|"Matilde di Shabran"
7173|Mustafà|-
4681|Le Fauteuil, le Chêne|"L'enfant et les sortilèges"
7229|Flora Bervoix|-
2543|Marie|"Wozzeck"
4028|Pezuño|"El gato montés"
8372|Théâtre La Monnaie|"Fierrabras"
9318|Suor Genovieffa|"La voix humaine" e "Suor Angelica"
6282|Polinesso|"Ginevra di Scozia"
3188|Dritte Magd|"Elektra"
7698|Scarpia|"Otello" e "Tosca"
6030|Montano|“Otello”
2666|Fortuna e Valletto|"l'Incoronazione di Poppea"
5614|Wellgunde|“Das Rheingold”
7236|Flora Bervoix|-
8311|Der betrunkene Offizier|“Die Soldaten” al Teatro alla Scala
8319|Madame Roux|“Die Soldaten” al Teatro alla Scala
4833|Un servo|Riccardo Muti dirige "I due Figaro"
8664|Giannetta, villanella|"L'elisir d'amore"
9143|Don Giovanni|"Don Giovanni Tenorio o sia Il convitato di pietra"
3144|Mozo 1º|"El Trust de los tenorios", "El Puñao de rosas"
7207|Lo sguattero|"Rušalka"
1946|Seconda Dama|"The magic flute"
8759|Redburn|"Billy Budd"
8257|Rambaldo|"La rondine"
2613|Marco|"La Medium", "Gianni Schicchi"
6654|Wellgunde|un "Ring" che avrebbe reso Wagner orgoglioso
1122|Jacopo Fiesco|"Simon Boccanegra"
4743|Nerestano|"Zaira"
3576|Pistola|"Falstaff"
2498|Azucena|"Orfeo ed Euridice", "Il Trovatore", "Rigoletto"
1211|Miller, vecchio soldato in ritiro|"Luisa Miller"
4731|Rodrigo|"Matilde di Shabran"
1258|Carmi|"Betulia liberata"'... due volte
3957|Terzo cliente|"Ognenny Angel" (L'angelo di fuoco)
4004|Fanca Pacovská|"Die glückliche Hand" e "Osud"
7335|L’Ufficiale del registro|"Madama Butterfly"
1797|Jake Wallace|"La fanciulla del West"
6019|Roque|"Marina"
489|Ping|"Turandot"
5739|Don Ottavio|Don Giovanni al Teatro Regio di Torino
188|Frasquita|"Carmen"
4960|Pequeños Cantores de la|"Boris Godunov"
9083|Matilde|"Elisabetta, regina d'Inghilterra"
6910|Timur, Re tartaro spodestato|"Turandot"
1471|Giorgio|"Il postino"
9629|Il Dottore|"La cena delle beffe"
410|Rodrigo, Marchese di Posa|"Don Carlo"
8121|Marchese d’Obigny|"La traviata"
6433|Giove|"Orfeo all'inferno"
1393|Felice|"Poliuto"
9713|Seconda conversa|"Il Trittico" di Giacomo Puccini
4792|Il Tempo / Nettuno|-
2660|Seneca|"l'Incoronazione di Poppea"
3739|Lord Riccardo Percy|"Anna Bolena"
8099|Sesto, figlio di Pompeo e Cornelia|“Giulio Cesare” di Händel
6682|Jemmy|-
1610|Ernesto|Lima,"La Leyenda
2005|Mal Tse-tung|"Nixon in China"
6295|Un medico|"Macbeth"
6563|Horn|"Un ballo in maschera"
5492|Desdemona, sua moglie|"Otello"
1645|La zia|"Madama Butterfly"
1652|Suzuki|"Madama Butterfly"
4470|Die Amme|"Die Frau ohne Schatten"
6986|Chichkov|"Da una casa di morti"
4112|Il secondo console di Milano|"La battaglia di Legnano"
1040|Due troiani|"Idomeneo"
9219|Visconte Cascada|"La vedova allegra"
31|Il duca|"Il prigioniero", "Il castello del duca Barbablù"
2335|Mime|"Das Rheingold"
1875|Giovane pastore|"Tannhäuser"
3979|Mitjucha|"Boris Godunov"
545|Jacopo Loredano|-
8353|Un servo di Amelia|"Un Ballo in Maschera"
2898|Jackie "Tiger" Brown|"L'Opera da tre soldi"
4127|Erste Dame|"Die Zauberflote"
891|Moralès|"Carmen"
9492|Flosshilde|“Götterdämmerung”
6013|Il brigadiere Ciappa|“Napoli milionaria”
5016|Baroncelli|"Rienzi"
4229|Corebo, Eolo, Cacciatore|"La Didone"
3214|Un vecchio zingaro|-
3815|Marta|"Iolanta" e "Perséphone"
5298|Loly|"La serenata al vento"
3520|Sonietka|"Lady Macbeth del distretto di Mzesnk"
4060|Polidarte|"Il Giustino"
5980|Dar‘ja / Voce sgradevole di Šarik|-
114|Un doganiere|"La Bohème"
5574|Rusalka|"Rusalka" al San Carlo di Napoli
5229|Il Conte d´Almaviva|"Le nozze di Figaro"
1142|Wolfram von Eschennach|"Tannhäuser"
567|Domestico|"La Traviata"
182|Micaela|"Carmen"
7783|Un Doganiere|"La Bohème"
4778|Mercantessa, Eufrisinia e Popolana|Debutta
7158|Giulietta|"I Capuleti e i Montecchi"
6785|Fernando|"Il furioso all'isola di San Domingo"
2392|Il cappellano|"Les Dialogues des Carmélites"
5747|Leporello|Don Giovanni al Teatro Regio di Torino
1418|Suor Osmina|"Suor Angelica" e "Gianni Schicchi"
4157|Zweiter Geharnischter Mann|"Die Zauberflote"
5305|Finetta|"La serenata al vento"
8724|Un Cantante|"Der Rosenkavalier"
8541|Alfred|"Il Pipistrello"
9649|Taddeo|"I capricci della sorte, ossia l'Italiana in Algeri"
8020|Il barone Douphol|“La Traviata”
617|Tom Snout|"A midsummer night's dream"
1311|Escamillo|Gustavo Dudamel dirige "Carmen"
3287|Der Marquis|"Lulu"
260|Gamberotto|"L'equivoco stravagante"
6482|Laurina|-
108|Mimì|"La Bohème"
1406|La Maestra delle Novizie|"Suor Angelica" e "Gianni Schicchi"
4917|Manuel|"El amor brujo" e "La vida breve"
447|Sir Giorgio|"I Puritani"
8091|Mezzosoprano|"Shell Schock"
1427|La zia Principessa|"Suor Angelica" e "Gianni Schicchi"
1534|Floria Tosca|"Tosca"
7411|Fanny|"La cambiale di matrimonio"
2043|Fra Melitone|"La forza del destino"
4811|Doralbo|"La fuga in maschera"
4013|Uno studente / Hrazda|"Die glückliche Hand" e "Osud"
8393|Rosario, dama di gran casato|“Goyescas” e “Suor Angelica” al Teatro Regio di Torino
8368|Maragond|"Fierrabras"
3958|Nedda|"Pagliacci"
3996|La signora Stuhlá|"Die glückliche Hand" e "Osud"
9653|Edgardo di Ravenswood|"Lucia di Lammermoor"
5918|Malatestino|"Francesca da Rimini"
5917|Giovanni, detto Gianciotto|"Francesca da Rimini"
2373|Un macchinista|"L'affare Makropoulos"
830|Terza Norna|"Götterdämmerung"
8773|Stárek (Il mugnaio)|“Jenůfa”
9881|Giannetta|"L'elisir d'amore" a Palazzo Pitti
6687|Un Chasseur|-
9409|Ein anderer</em> <em>Mann|"Götterdämmerung"
4521|Chalina|"La Chulapona"
4563|Marionettista|"Die Zauberflote"
7413|Slook|"La cambiale di matrimonio"
6699|Dottor Grenvil|Verona «o cara, noi rivedremo»'...ancora “Traviata”
2674|Poppea|"l'Incoronazione di Poppea"
8603|Julieta / Niño|prima mondiale di “El Público” a Madrid
5073|Il cavaliere di Belfiore|"Un giorno di regno"
9299|La Zia Principessa|"La voix humaine" e "Suor Angelica"
9263|Mary|"Der fliegende Holländer”
7024|Raymond, scudiero di Gaston|"Jérusalem"
4953|Il principe Sujskij|"Boris Godunov"
2781|La baronessa di Champigny|"Il cappello di paglia di Firenze"
9642|Il Tornaquinci|"La cena delle beffe"
9063|Geneviève|“Pelléas et Mélisande”  dell’OSN RAI
6602|Erste Norn|un "Ring" che avrebbe reso Wagner orgoglioso
222|Gilda|"Rigoletto"
4103|Paolo|"Iolanta" e "Francesca Da Rimini"
7405|Il clown|"Otello"
7482|La madre|"La metamorfosi"
3856|Nazareni|"Salome"
2652|Liberto|"l'Incoronazione di Poppea"
9570|Don Juan|"Béatrice et Bénédict"
5987|Nancy|-
9541|Nathanaël|"Les contes d'Hoffmann"
3893|Poussett|"Manon"
1374|Inés Álvarez (mamita)|"Gigi"
4507|Maestro</em> <em>Cansino|"La Chulapona"
5783|Un conoscente/un viaggiatore|"Il Naso"
8451|Lord Enrico Asthon|"Lucia di Lammermoor"
6100|Servilia, sorella di Sesto e amante di Annio|"La Clemenza di Tito"
9288|Il Visconte Cascada|"La Vedova allegra"
9182|Primo armigero/secondo sacerdote|"Die Zauberflöte"
5222|Bruschino figlio|"Il signor Bruschino"
3192|Fünfte Magd|"Elektra"
8511|Ottone|"L'incoronazione di Poppea"
547|Fante|"I Due Foscari"
2213|Anna|"Nabucodonosor"
8462|Don Bartolo|"Il barbiere di Siviglia"
2206|Platon Kuz’mič Kovalëv|"Il Naso"
1908|Rossweisse|"Die Walküre"
245|Giacomo|"Giovanna d’Arco"
606|Hermia|"A midsummer night's dream"
8537|Due Servi|"Berenice, regina di Armenia" (Il Vologeso)
5425|Gran sacerdote di Belo|"Nabucco"
612|Oberon|"A midsummer night's dream"
6303|Pompeo|“Il Farnace”
4242|Der Medizinalrat / Der Professor|"Lulu"
1097|Una quindicenne|"Lulu"
7113|Timur, Re tartaro spodestato|Non piangere'... c'è Liù
7952|Maître de ballet|"La fille du régiment"
7343|La suora zelatrice|Gala Pucciniano
7961|Madama Tenerina|" Semiramide in Villa"
3877|Fabrice del Dongo|"La Chartreuse de Parme"
1059|Seconda strega|Maderna e Purcell
4873|Lilas Pastia|"Carmen"
3867|Fabrice del Dongo|"La Chartreuse de Parme"
6971|Chichkov|"Da una casa di morti"
985|Il Duca di Mantova|"Rigoletto"
2205|Pëtr Fëdorovič|"Il Naso"
9088|Mimo|"Il diario di uno scomparso" e "La voix humaine"
9233|Emilia|"Catone"
8150|Périchaud|"La rondine"
6379|Leonora|"Gala Verdi"
1248|Nick|"La fanciulla
3580|Ford|"Falstaff"
903|Pollione|"Norma"
2634|Mrs.Gobineau|"La Medium", "Gianni Schicchi"
8758|Ratcliffe|"Billy Budd"
6710|Gastone di Letorières|Verona «o cara, noi rivedremo»'...ancora “Traviata”
5857|Desdemona|"Otello"
1672|Il padre guardiano|A Firenze una "Forza del destino"
7392|Haly|"L'italiana in Algeri"
2284|Maestro sostituto|"Risorgimento", "Il prigioniero"
4502|Guitarrista|"La Chulapona"
6435|John Styx|"Orfeo all'inferno"
3543|Il Conte di Ceprano|un grande successo
7605|La duchessa Federica|"Luisa Miller"
3773|Mme. Pfeil|"Der Schauspieldirektor", "La Canterina"
4318|Araldo|Il "Rinaldo" di Haendel-Dantone-Pizzi
686|Intendente del feudo|"Linda di Chamounix"
4263|Taddeo|"L'Italiana in Algeri"
2803|Le Lépreux|"Saint-Francois d'Assise"
5394|Jesus|"L' ecume des Jours" di Edison Denisov
1271|Siebel|"Faust"
2553|Lenio|"The Greek Passion"
2087|Malcolm|"Macbeth"
3762|Mutter|"Die sieben Todsünden"
7771|Le Prince|"L'amour des trois oranges"
4255|Stankar|"Stiffelio"
5807|Un conoscente/accompagnatore|"Il Naso"
2190|Il naso|"Il Naso"
8729|Un Cantante|"Der Rosenkavalier"
4206|Lorenzo|"La muette de Portici"
7876|Guccio|"Il Trittico"
3059|Donn’Anna|Il ritorno di "Don Giovanni"
9367|Caverna|"L'Opera Seria"
4177|Massimiliano Moor|"I Masnadieri" alTeatro di San Carlo
7918|La Zita|"Il Trittico"
2296|Il borgomastro|"Werther"
369|Lord Ruthven|"Der Vampyr"
7020|Il Conte di Tolosa|"Jérusalem"
7966|Gnese|"Il Campiello"
1525|Mercedees|"Carmen"
4783|Gisulfo|Debutta
3534|Sir Gualtiero Raleigh / un famigliare|"Roberto Devereux"
9843|Vierter Jude|"Salome"
5923|Simonetto|"Francesca da Rimini"
5354|Macbeth|-
5106|Normanno|«Di ragion la trasse amore …». "Lucia di Lammermoor"
7376|Pasqua Polegana|"Il Campiello" un "hit"
4084|Ibn-Hakia|"Iolanta" e "Francesca Da Rimini"
341|Praskowia|"La vedova allegra"
4064|Isabella|Ricetta
6387|Ruiz|"Gala Verdi"
7655|Le dieu Mercure|Trionfano
1914|Wotan|"Die Walküre"
1983|Santuzza|"Pagliacci/Cavalleria rusticana"
3941|Primo cliente|"Ognenny Angel" (L'angelo di fuoco)
7862|Il Principe di Persia|"Turandot"
8591|Julieta / Niño|prima mondiale di “El Público” a Madrid
3828|Publio|"La clemenza di Tito"
3566|Secondo prigioniero|"Fidelio"
2417|Il principe|"Rusalka"
452|Sir Giorgio|"I Puritani"
7530|Simone|"Eine Florentinische Tragödie" e "Gianni Schicchi" (cast alternativi)
776|Jacopo Loredano|"I due Foscari"
7806|Il guardiano del manicomio|"The Rake's Progress"
5250|Marco|Il "Trittico" secondo Michieletto
1528|Donna Anna|"Don Giovanni"
3573|Mrs. Meg Page|"Falstaff"
3405|Il Principe Yamadori|"Madama Butterfly"
1600|Madre Ulita|Lima,"La Leyenda
1449|Jaquino|"Fidelio"
1807|Clown|"Carmen"
3409|Il Principe Yamadori|"Madama Butterfly"
8971|Oebalus|“Apollo et Hyacinthus” di Mozart
171|Jaschiu|"Death in Venice"
5137|Il Re d’Egitto|"Aida"
1411|Mastro Spinelloccio|"Suor Angelica" e "Gianni Schicchi"
1957|Norina|"Don Pasquale", "Iphigénie en Tauride"
8655|Zaida|“Il turco in Italia”
5885|Seconda Donna|"Dido and Aeneas"
5382|Schuppentier|"L' ecume des Jours" di Edison Denisov
5373|Der Priester|"L' ecume des Jours" di Edison Denisov
5646|Il Dancaire|-
4325|Argante|Il "Rinaldo" di Haendel-Dantone-Pizzi
2905|Molly|"L'Opera da tre soldi"
3745|Due donne|"Le nozze di Figaro"
2559|Padre Ladas, Commentator|"The Greek Passion"
9943|L’Intendente del feudo|"Linda di Chamounix"
2632|Monica|"La Medium", "Gianni Schicchi"
7081|Don Diego|La Fenice
582|Giannetta|"L'elisir d'amore"
7540|Maestro Spinelloccio, Amanzio de Nicolao|"Eine Florentinische Tragödie" e "Gianni Schicchi" (cast alternativi)
5131|Mercédès|La liberté!» Carmen al Regio di Torino
422|Tebaldo|"Don Carlo"
