JEREMY OVENDEN,TAMERLANO
SOPHIE KARTHUSER,TAMERLANO
DELPHINE GALOU,TAMERLANO
ANN HALLENBERG,TAMERLANO
NATHAN BERG,TAMERLANO
FRANCESCO MELI,WERTHER
JEAN LUC BALLESTRA,WERTHER
MARC BERNARD,WERTHER
PIETRO PICONE,WERTHER
ALESSANDRO SPINA,WERTHER
VERONICA SIMEONI,WERTHER
EKATERINA SADOVNIKOVA,WERTHER
CLAUDIA FARNETI,WERTHER
MICHAEL ALFONSI,WERTHER
JESSICA NUCCIO,LA TRAVIATA
ELENA SERRA,LA TRAVIATA
ALICE MARINI,LA TRAVIATA
HOYOON CHUNG,LA TRAVIATA
SIMONE PIAZZOLA,LA TRAVIATA
ANTONELLO CERON,LA TRAVIATA
NICOL CERIANI,LA TRAVIATA
DARIO GIORGEL,LA TRAVIATA
GIANLUCA BREDA,LA TRAVIATA
FRANCESCO PITTARI,LA TRAVIATA
ROMANO DAL ZOVO,LA TRAVIATA
BO SKOVHUS,HNSEL UND GRETEL
DIANE MONTAGUE,HNSEL UND GRETEL
ALICE COOTE,HNSEL UND GRETEL
SYLVIA SCHWARTZ,HNSEL UND GRETEL
JOS MANUEL ZAPATA,HNSEL UND GRETEL
ELENA COPONS,HNSEL UND GRETEL
RUTH ROSIQUE,HNSEL UND GRETEL
JORCAM,HNSEL UND GRETEL
RENATE BEHLE,JENUFA
PAVEL CERNOCH,JENUFA
GERGELY NEMTI,JENUFA
ANGELA DENOKE,JENUFA
REBECCA VON LIPINSKI,JENUFA
MARK MUNKITTRICK,JENUFA
MICHAEL EBBECKE,JENUFA
MARIA THERESA ULLRICH,JENUFA
LAURYNA BENDZIUNAITE,JENUFA
KARIN TORBJRNSDTTIR,JENUFA
TALIA OR,JENUFA
YUKO KAKUTA,JENUFA
GREGORY KUNDE,UN BALLO IN MASCHERA
LUCA SALSI,UN BALLO IN MASCHERA
MARIA JOS SIRI,UN BALLO IN MASCHERA
ELENA MANISTINA,UN BALLO IN MASCHERA
BEATRIZ DAZ,UN BALLO IN MASCHERA
PAOLO ORECCHIA,UN BALLO IN MASCHERA
FABRIZIO BEGGI,UN BALLO IN MASCHERA
SIMON LIM,UN BALLO IN MASCHERA
BRUNO LAZZARETTI,UN BALLO IN MASCHERA
LUCA VISANI,UN BALLO IN MASCHERA
ALFRED MUFF,DIE SOLDATEN
LAURA AIKIN,DIE SOLDATEN
OKKA VON DER DAMERAU,DIE SOLDATEN
CORNELIA KALLISCH,DIE SOLDATEN
BAUER,DIE SOLDATEN
RENE MORLOC,DIE SOLDATEN
GABRIELA BEAKOV,DIE SOLDATEN
MATTHIAS KLINK,DIE SOLDATEN
DANIEL BRENNA,DIE SOLDATEN
SPERRHACKE,DIE SOLDATEN
BOAZ DANIEL,DIE SOLDATEN
MORGAN MOODY,DIE SOLDATEN
MATJA ROBAVS,DIE SOLDATEN
JOHANNES STERMANN,DIE SOLDATEN
CLEMENS KERSCHBAUMER,DIE SOLDATEN
DONATELLA SGOBBA,DIE SOLDATEN
WERNER FRIEDL,DIE SOLDATEN
MICHAEL SCHEFTS,DIE SOLDATEN
EVA KCK,DIE SOLDATEN
RUPERT GRSSINGER,DIE SOLDATEN
ACO BISCEVIC,DIE SOLDATEN
KATHARINA DRSCHER,DIE SOLDATEN
ANDRS PALERDI,THE RAKES PROGRESS
ELEANOR LYONS,THE RAKES PROGRESS
PTER BALCZ,THE RAKES PROGRESS
PTER KLMN,THE RAKES PROGRESS
ANNAMRIA KOVCS,THE RAKES PROGRESS
ANDREA MELTH,THE RAKES PROGRESS
DVID SZIGETVRI,THE RAKES PROGRESS
JNOS FRTAY,THE RAKES PROGRESS
RUBN AMORETTI,I CAPULETI E I MONTECCHI
JESSICA PRATT,I CAPULETI E I MONTECCHI
SONIA GANASSI,I CAPULETI E I MONTECCHI
SHALVA MUKERIA,I CAPULETI E I MONTECCHI
LUCA DALLAMICO,I CAPULETI E I MONTECCHI
IVAYLO MIHAYLOV,EREVKI (Gli Stivaletti)
ARUTJUN KOTCHINIAN,EREVKI (Gli Stivaletti)
GREGORY BONFATTI,EREVKI (Gli Stivaletti)
ALEXANDER VASSILIEV,EREVKI (Gli Stivaletti)
IRINA MAKAROVA,EREVKI (Gli Stivaletti)
ALEX PENDA,EREVKI (Gli Stivaletti)
GIULIO PELLIGRA,EREVKI (Gli Stivaletti)
NICOLA EBAU,EREVKI (Gli Stivaletti)
MAURO SECCI,EREVKI (Gli Stivaletti)
FRANCESCO LEONE,EREVKI (Gli Stivaletti)
GIUSEPPINA PIUNTI,GOYESCAS
ANDEKA GORROTXATEGUI,GOYESCAS
FABIN VELOZ,GOYESCAS
ANNA MARIA CHIURI,GOYESCAS
ALEJANDRO ESCOBAR,GOYESCAS
SUOR ANGELICA,GOYESCAS
AMARILLI NIZZA,GOYESCAS
ANNA MARIA CHIURI,GOYESCAS
VALERIA TORNATORE,GOYESCAS
SILVIA BELTRAMI,GOYESCAS
DAMIANA MIZZI,GOYESCAS
CLAUDIA MARCHI,GOYESCAS
MARIA DI MAURO,GOYESCAS
NICOLETTA BA,GOYESCAS
MARIA DE LOURDES MARTINS,GOYESCAS
SAMANTHA KORBEY,GOYESCAS
DANIELA VALDENASSI,GOYESCAS
SABRINA AM,GOYESCAS
ROBERTA GARELLI,GOYESCAS
EUGENIA BRAYNOVA,GOYESCAS
PAOLA ISABELLA LOPOPOLO,GOYESCAS
CRISTIANA CORDERO,GOYESCAS
RAFFAELLA RIELLO,GOYESCAS
ERWIN SCHROTT,DON GIOVANNI
STEFAN POP,DON GIOVANNI
LIANG LI,DON GIOVANNI
ADELINE HENRY,DON GIOVANNI
TATIANA LISNIC,DON GIOVANNI
ADRIAN SMPETREAN,DON GIOVANNI
ALEXANDRE DUHAMEL,DON GIOVANNI
SERENA MALFI,DON GIOVANNI
STEVEN HUMES,FIERRABRAS
JULIANE BANSE,FIERRABRAS
DIETRICH HENSCHEL,FIERRABRAS
GIJS VAN DER LINDEN,FIERRABRAS
CHARLES WORKMAN,FIERRABRAS
ROBERT BORK,FIERRABRAS
KURT STREIT,FIERRABRAS
ELISABETH MEISTER,FIERRABRAS
MARGRIET VAN REISEN,FIERRABRAS
KAROLY SZEMEREDY,FIERRABRAS
ROSA BRANDAO,FIERRABRAS
ELISABETH ORTH,FIERRABRAS
VANESSA GOIKOETXEA,GISELA!oder, Die merk- und denkwrdigen Wege des Glcks
ROBERTO DE BIASIO,GISELA!oder, Die merk- und denkwrdigen Wege des Glcks
LUCIO GALLO,GISELA!oder, Die merk- und denkwrdigen Wege des Glcks
SALVATORE GRIGOLI,GISELA!oder, Die merk- und denkwrdigen Wege des Glcks
DIMITRY IVASCHENKO,DIE ZAUBERFLTE
CHRISTINA POULITSI,DIE ZAUBERFLTE
ANTONIO POLI,DIE ZAUBERFLTE
JACQUELIN WAGNER,DIE ZAUBERFLTE
ALEX ESPOSITO,DIE ZAUBERFLTE
LAVINIA BINI,DIE ZAUBERFLTE
PERVIN CHAKAR,DIE ZAUBERFLTE
GIUSEPPINA BRIDELLI,DIE ZAUBERFLTE
ADRIANA DI PAOLA,DIE ZAUBERFLTE
KURT AZESBERGER,DIE ZAUBERFLTE
KRISTIAN LULA,DIE ZAUBERFLTE
ANNA CASTELLANETA,DIE ZAUBERFLTE
ESTER SASSANELLI,DIE ZAUBERFLTE
FLORIAN PLOCK,DIE ZAUBERFLTE
FRANCESCO CASTORO,DIE ZAUBERFLTE
DOMENICO COLAIANNI,DIE ZAUBERFLTE
MARIA GULEGHINA,TOSCA
ROBERTO ARONICA,TOSCA
CARLOS LVAREZ,TOSCA
GIOVANNI BATTISTA PARODI,TOSCA
ARMANDO GABBA,TOSCA
ENRICO SALSI,TOSCA
DAVIDE MURA,TOSCA
CRISTIAN SAITTA,TOSCA
FILIPPO BOGDANOVIC,TOSCA
IRINA LUNGU,LUCIA DI LAMMERMOOR
PIERO PRETTI,LUCIA DI LAMMERMOOR
MARCO DI FELICE,LUCIA DI LAMMERMOOR
INSUNG SIM,LUCIA DI LAMMERMOOR
ALESSANDRO SCOTTO DI LUZIO,LUCIA DI LAMMERMOOR
ELISA BALBO,LUCIA DI LAMMERMOOR
FRANCESCO PITTARI,LUCIA DI LAMMERMOOR
SEBASTIEN BOU,DON GIOVANNI
BARBARA HANNIGAN,DON GIOVANNI
SIR WILLARD WHITE,DON GIOVANNI
TOPI LEHTIPUU,DON GIOVANNI
RINAT SHAHAM,DON GIOVANNI
JULIE MATHEVET,DON GIOVANNI
ANDREAS WOLF,DON GIOVANNI
LUC BALLESTRA,DON GIOVANNI
KARINE BABAJANYAN,MADAMA BUTTERFLY
HELENE SCHNEIDERMANN,MADAMA BUTTERFLY
SIMONE JACKEL,MADAMA BUTTERFLY
RAFAEL ROJAS,MADAMA BUTTERFLY
MICHAEL EBBECKE,MADAMA BUTTERFLY
TORSTEN HOFFMANN,MADAMA BUTTERFLY
DOMINIK GROE,MADAMA BUTTERFLY
MARK MUNKITTRICK,MADAMA BUTTERFLY
DANIEL KALETA,MADAMA BUTTERFLY
STEPHAN STORCK,MADAMA BUTTERFLY
SEBASTIAN PETER,MADAMA BUTTERFLY
INES MALAVAL,MADAMA BUTTERFLY
CLAUDIA VOTTELER,MADAMA BUTTERFLY
MAJA TABATADZE,MADAMA BUTTERFLY
ANASTASIJA HARMS,MADAMA BUTTERFLY
ALEKSEJ TICHOMIROV,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
DMITRIJ PONOMAREV,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
ELENA MICHAILENKO,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
ILIJA HOUZI,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
MAJA BARKOVSKAJA,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
LARISA KOSTJUK,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
ALEKSANDR MIMINOVILI,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
MICHAIL SERYEV,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
STANISLAV VETS,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
VALERI KIRJANOV,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
ANDREJ OREKHOV,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
ANDREJ PALAMARCHUK,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
ARTEM DAVJDOV,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
ALEKSEJ VERTOGRADOV,LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk)
MARIA GRAZIA SCHIAVO,LUCIA DI LAMMERMOOR
ALESSANDRO SCOTTO DI LUZIO,LUCIA DI LAMMERMOOR
MARCO DI FELICE,LUCIA DI LAMMERMOOR
SEUNG PIL CHOI,LUCIA DI LAMMERMOOR
FRANCESCO PITTARI,LUCIA DI LAMMERMOOR
ELISA BALBO,LUCIA DI LAMMERMOOR
FRANCESCO PITTARI,LUCIA DI LAMMERMOOR
JUAN JESUS RODRIGUEZ,IL TROVATORE
JULIANNA DI GIACOMO,IL TROVATORE
EKATERINA SEMENCHUK,IL TROVATORE
MARCO BERTI,IL TROVATORE
CARLO CIGNI,IL TROVATORE
ELENA BORIN,IL TROVATORE
ENRICO COSSUTTA,IL TROVATORE
GIACOMO MERCALDO,IL TROVATORE
NINO MENNELLA,IL TROVATORE
PETER MATTEI,FIDELIO
FALK STRUCKMANN,FIDELIO
KLAUS FLORIAN VOGT,FIDELIO
ANJA KAMPE,FIDELIO
KWANGCHUL YOUN,FIDELIO
MOJCA ERDMANN,FIDELIO
FLORIAN HOFFMANN,FIDELIO
ORESTE COSIMO,FIDELIO
DEVIS LONGO,FIDELIO
ANNA DELFINO,LES CONTES DHOFFMANN
ALICE MOLINARI,LES CONTES DHOFFMANN
ERMINIE BLONDEL,LES CONTES DHOFFMANN
FEDERICO CAVARZAN,LES CONTES DHOFFMANN
GIOVANNI COLETTA,LES CONTES DHOFFMANN
MARTA LEUNG KWING CHUNG,LES CONTES DHOFFMANN
SOFIA JANELIDZE,LES CONTES DHOFFMANN
FABIO MARIA LA MATTINA,LES CONTES DHOFFMANN
LUKAS ZEMAN,LES CONTES DHOFFMANN
MASSIMILIANO SILVESTRI,LES CONTES DHOFFMANN
JUAN JOS NAVARRO,LES CONTES DHOFFMANN
SVETLA VASSILEVA,RUSALKA
MAKSIM ASKENOV,RUSALKA
STEVEN HUMES,RUSALKA
LARISSA DIADKOVA,RUSALKA
MICHELLE BREEDT,RUSALKA
IGOR GNIDII,RUSALKA
EVA LIEBAU,RUSALKA
ANNA GORBACHYOVA,RUSALKA
FEDERICA GIANSANTI,RUSALKA
HANNAH ESTER MINUTILLO,RUSALKA
ANTONELLO CERON,RUSALKA
AMBROGIO MAESTRI,FALSTAFF
ROBERTO DE CANDIA,FALSTAFF
YIJIE SHI,FALSTAFF
CARLO BOSI,FALSTAFF
GIANLUCA SORRENTINO,FALSTAFF
MARIO LUPERI,FALSTAFF
EVA MEI,FALSTAFF
EKATERINA SADOVNIKOVA,FALSTAFF
ELENA ZILIO,FALSTAFF
LAURA POLVERELLI,FALSTAFF
SIMONE PIAZZOLA,SIMON BOCCANEGRA
GIACOMO PRESTIA,SIMON BOCCANEGRA
JULIAN KIM,SIMON BOCCANEGRA
LUCA DALLAMICO,SIMON BOCCANEGRA
MARIA AGRESTA,SIMON BOCCANEGRA
FRANCESCO MELI,SIMON BOCCANEGRA
COSIMO DADAMO,SIMON BOCCANEGRA
ANDREA LIA RIGOTTI,SIMON BOCCANEGRA
DIMITRI PITTAS,LA BOHME
SIMONE DEL SAVIO,LA BOHME
BRUNO LAZZARETTI,LA BOHME
ANA MARIA MARTINEZ,LA BOHME
TASSIS CHRISTOYANNIS,LA BOHME
ANTE JERKUNICA,LA BOHME
FRANCIS DUDZIAK,LA BOHME
MARIANGELA SICILIA,LA BOHME
SE JIN HWANG,LA BOHME
OLIVIER AYAULT,LA BOHME
ANDREA NELLI,LA BOHME
JOHN BERNANRD,LA BOHME
FRANCESCA SASSU,LA RONDINE
CHIARA PIERETTI,LA RONDINE
MARCELLO VANNUCCI,LA RONDINE
ANDREA GIOVANNINI,LA RONDINE
FRANCESCO VERNA,LA RONDINE
ANDREA ZAUPA,LA RONDINE
MARCO VOLERI,LA RONDINE
ALESSANDRO CALAMAI,LA RONDINE
MIRELLA DI VITA,LA RONDINE
ALESSANDRA MEOZZI,LA RONDINE
CHIARA BRUNELLO,LA RONDINE
ALESSANDRO BILOTTI,LA RONDINE
LEONARDO CAIMI,ADRIANA LECOUVREUR
GIANLUCA MARGHERI,ADRIANA LECOUVREUR
MATTEO MACCHIONI,ADRIANA LECOUVREUR
FRANCESCO PAOLO VULTAGGIO,ADRIANA LECOUVREUR
RICCARDO FASSI,ADRIANA LECOUVREUR
UGO TARQUINI,ADRIANA LECOUVREUR
DONATA DANNUNZIO LOMBARDI,ADRIANA LECOUVREUR
ELENA GABOURI,ADRIANA LECOUVREUR
LUCREZIA DREI,ADRIANA LECOUVREUR
LARA ROTILI,ADRIANA LECOUVREUR
ALDA CAIELLO,LA VOIX HUMAINE
OR LAMOUR  TROIS,LA VOIX HUMAINE
TERESA SEDLMAIR,LA VOIX HUMAINE
EMILIO MARCUCCI,LA VOIX HUMAINE
LARISSA ALICE WISSEL,LES CONTES DHOFFMANN
LAURENT KUBLA,LES CONTES DHOFFMANN
MICKAEL SPADACCINI,LES CONTES DHOFFMANN
ALESSIA NADIN,LES CONTES DHOFFMANN
NADIYA PETRENKO,LES CONTES DHOFFMANN
STEFANO CONSOLINI,LES CONTES DHOFFMANN
MARIANO BUCCINO,LES CONTES DHOFFMANN
MATTEO FALCIER,LES CONTES DHOFFMANN
VINCENZO NIZZARDO,LES CONTES DHOFFMANN
MARIA LUIGIA BORSI,LA RONDINE
LAVINIA BINI,LA RONDINE
SALVATORE CORDELLA,LA RONDINE
FRANCESCO MARSIGLIA,LA RONDINE
FRANCESCO FACINI,LA RONDINE
ANDREA ZAUPA,LA RONDINE
MARCO VOLERI,LA RONDINE
ALESSANDRO CALAMAI,LA RONDINE
MIRELLA DI VITA,LA RONDINE
ALESSANDRA MEOZZI,LA RONDINE
CHIARA BRUNELLO,LA RONDINE
ALESSANDRO BILOTTI,LA RONDINE
ASKAR ABDRAZAKOV,CHOVANINA
MATI TURI,CHOVANINA
MATTHIAS KLINK,CHOVANINA
ASHLEY DAVID PREWETT,CHOVANINA
MIKHAIL KAZAKOV,CHOVANINA
CHRISTIANNE STOTIJN,CHOVANINA
DANIEL KLUGE,CHOVANINA
REBECCA VON LIPINSKY,CHOVANINA
CATRIONA SMITH,CHOVANINA
THOMAS ELWIN,CHOVANINA
ERIC ANDER,CHOVANINA
DANIEL KALETA,CHOVANINA
SASA VRABAC,CHOVANINA
ELISABETTA FARRIS,VOCI DI DONNA
CAMILLA RIZZARDI,VOCI DI DONNA
SONIA PRINA,GIULIO CESARE
JESSICA PRATT,GIULIO CESARE
SARA MINGARDO,GIULIO CESARE
MAITE BEAUMONT,GIULIO CESARE
JUD PERRY,GIULIO CESARE
GUIDO LOCONSOLO,GIULIO CESARE
RICCARDO ANGELO STRANO,GIULIO CESARE
ANTONIO ABETE,GIULIO CESARE
CARLO COLOMBARA,LUISA MILLER
GIUSEPPE GIPALI,LUISA MILLER
DANIELA INNAMORATI,LUISA MILLER
GIOVANNI BATTISTA PARODI,LUISA MILLER
LEO NUCCI,LUISA MILLER
ANNA PIROZZI,LUISA MILLER
SOFIA KOBERIDZE,LUISA MILLER
ALBERTO ANGELERI,LUISA MILLER
CAROLINA LIPPO,LA SCALA DI SETA
ENRICO IVIGLIA,LA SCALA DI SETA
DAVIDE FERSINI,LA SCALA DI SETA
GIANLUCA MARGHERI,LA SCALA DI SETA
FRANCESCA PIERPAOLI,LA SCALA DI SETA
MANUEL PIERATTELLI,LA SCALA DI SETA
YOON CHUNG,RIGOLETTO
FABIAN VELOZ,RIGOLETTO
ILINA MIHAYLOVA,RIGOLETTO
MICHAIL RYSSOV,RIGOLETTO
MICHELA NARDELLA,RIGOLETTO
PAOLOA LEVERONI,RIGOLETTO
DANIELE CUSARI,RIGOLETTO
GIANLUCA MONTI,RIGOLETTO
ROBERTO CARLI,RIGOLETTO
STEFANO CESCATTI,RIGOLETTO
ANNALISA FERRARINI,RIGOLETTO
ROMANO FRANCI,RIGOLETTO
ALESSANDRA CANTIN,RIGOLETTO
DON PASQUALE,Inaugurazione dellAnno Accademico 2014/2015
ALESSANDRO SPINA,Inaugurazione dellAnno Accademico 2014/2015
NICCOLO SCACCABAROZZI,Inaugurazione dellAnno Accademico 2014/2015
WANG CHUAN,Inaugurazione dellAnno Accademico 2014/2015
LUCREZIA DREI,Inaugurazione dellAnno Accademico 2014/2015
FILIPPO ROTONDO,Inaugurazione dellAnno Accademico 2014/2015
GABRIELLE MOUHLEN,TURANDOT
RAFFAELE FEO,TURANDOT
FRANCO LUFI,TURANDOT
MIKHEIL SHESHABERIDZE,TURANDOT
GIULIA MIJ,TURANDOT
PIERLUIGI DINENGITE,TURANDOT
ENRICO SALSI,TURANDOT
GAMPIERO DE PAOLI,TURANDOT
CLAUDIO OTTINO,TURANDOT
CHIARA ANGELLA,LA BOHME
DANIELA BRUERA,LA BOHME
JEANFRANCOIS BORRAS,LA BOHME
FRANCESCO VERNA,LA BOHME
ALESSANDRO LUONGO,LA BOHME
MARCO VINCO,LA BOHME
DAVIDE PELISSERO,LA BOHME
SALVATORE SCHIANO DI COLA,LA BOHME
PIETRO TOSCANO,LA BOHME
VALENTINO PERERA,LA BOHME
NICOL RIGANO,LA BOHME
PAOLO GAVANELLI,NABUCCO
TIZIANA CARUSO,NABUCCO
ENRICO GIUSEPPE IORI,NABUCCO
GABRIELE MANGIONE,NABUCCO
RAFFAELLA LUPINACCI,NABUCCO
ANTONIO BARBAGALLO,NABUCCO
GIUSEPPE DISTEFANO,NABUCCO
SHARON ZHAI,NABUCCO
HUI HE,TOSCA
STEFANO SECCO,TOSCA
ALBERTO MASTROMARINO,TOSCA
CARLO STRIULI,TOSCA
FABIO PREVIATI,TOSCA
FRANCESCO PITTARI,TOSCA
DANIELE BONOMOLO,TOSCA
RICCARDO SCHIR,TOSCA
ELISA BALBO,LA BOHME
ROSANNA LO GRECO,LA BOHME
RAFFAELE ABETE,LA BOHME
FRANCESCO VULTAGGIO,LA BOHME
SUNDET BAIGOZHIN,LA BOHME
ROMANO DAL ZOVO,LA BOHME
DAVIDE PELISSERO,LA BOHME
SALVATORE SCHIANO DI COLA,LA BOHME
PIETRO TOSCANO,LA BOHME
VALENTINO PERERA,LA BOHME
NICOL RIGANO,LA BOHME
IRINA LUNGU,LA TRAVIATA
ANASTASIA BOLDYREVA,LA TRAVIATA
VITTORIA LAI,LA TRAVIATA
FRANCESCO DEMURO,LA TRAVIATA
VITTORIO VITELLI,LA TRAVIATA
GUSTAVO DE GENNARO,LA TRAVIATA
NICOLA EBAU,LA TRAVIATA
CLAUDIO LEVANTINO,LA TRAVIATA
GIANLUCA LENTINI,LA TRAVIATA
MAURO SECCI,LA TRAVIATA
FRANCESCO LEONE,LA TRAVIATA
LEO NUCCI,SIMON BOCCANEGRA
ALEXANDER TSYMBALYUK,SIMON BOCCANEGRA
VITALIY BILYY,SIMON BOCCANEGRA
ERNESTO PANARIELLO,SIMON BOCCANEGRA
CARMEN GIANNATTASIO,SIMON BOCCANEGRA
RAMON VARGAS,SIMON BOCCANEGRA
LUIGI ALBANI,SIMON BOCCANEGRA
BARBARA LAVARIAN,SIMON BOCCANEGRA
DIMITRA THEODOSSIOU,TOSCA
ALEJANDRO ROY,TOSCA
THOMAS HALL,TOSCA
FABRIZIO BEGGI,TOSCA
PAOLO ORECCHIA,TOSCA
SAVERIO PUGLIESE,TOSCA
GIACOMO MEDICI,TOSCA
GIANNI PACI,TOSCA
ILARIA FRENQUELLI,TOSCA
GREGORY KUNDE,OTELLO
AMBROGIO MAESTRI,OTELLO
ERIKA GRIMALDI,OTELLO
SALVATORE CORDELLA,OTELLO
LUCA CASALIN,OTELLO
SEUNG PIL CHOI,OTELLO
EMILIO MARCUCCI,OTELLO
LORENZO BATTAGION,OTELLO
SAMANTHA KORBEY,OTELLO
CINZIA FORTE,MADAMA BUTTERFLY
ALESSANDRA PALOMBA,MADAMA BUTTERFLY
SARA ROSSINI,MADAMA BUTTERFLY
BRUNO RIBEIRO,MADAMA BUTTERFLY
SIMONE DEL SAVIO,MADAMA BUTTERFLY
GREGORY BONFATTI,MADAMA BUTTERFLY
GIANLUCA MARGHERI,MADAMA BUTTERFLY
CARMINE MONACO,MADAMA BUTTERFLY
MANUEL PIERATTELLI,MADAMA BUTTERFLY
FRANCESCO SOLINAS,MADAMA BUTTERFLY
EKKEHARD ABELE,LA PORTA DELLA LEGGE
MICHAEL TEWS,LA PORTA DELLA LEGGE
ROLAND SCHNEIDER,LA PORTA DELLA LEGGE
LUCIANA DINTINO,CAVALLERIA RUSTICANA
MARTINA BELLI,CAVALLERIA RUSTICANA
SERGIO ESCOBAR,CAVALLERIA RUSTICANA
LUCIO GALLO,CAVALLERIA RUSTICANA
CRISTINA MELIS,CAVALLERIA RUSTICANA
BALLETTO LA LUCE NEL TEMPO,CAVALLERIA RUSTICANA
CLARON MCFADDEN,SHELL SHOCK A Requiem of War
SARA FULGONI,SHELL SHOCK A Requiem of War
GERALD THOMPSON,SHELL SHOCK A Requiem of War
ED LYON,SHELL SHOCK A Requiem of War
DOSS,SHELL SHOCK A Requiem of War
GABRIEL CROZIER,SHELL SHOCK A Requiem of War
ANDREA ROST,MADAMA BUTTERFLY
DANIELA INNAMORATI,MADAMA BUTTERFLY
SABRINA VIANELLO,MADAMA BUTTERFLY
LUCIANO GANCI,MADAMA BUTTERFLY
GIORGIO CAODURO,MADAMA BUTTERFLY
MAX REN COSOTTI,MADAMA BUTTERFLY
WILLIAM CORR,MADAMA BUTTERFLY
ABRAMO ROSALEN,MADAMA BUTTERFLY
FRANCESCO MILANESE,MADAMA BUTTERFLY
SEBASTIANOCORR,MADAMA BUTTERFLY
FRANCESCO ANILE,OTELLO
ROBERTO FRONTALI,OTELLO
MARIA JOS SIRI,OTELLO
FRANCESCO MARSIGLIA,OTELLO
LUCA CASALIN,OTELLO
SEUNG PIL CHOI,OTELLO
EMILIO MARCUCCI,OTELLO
LORENZO BATTAGION,OTELLO
SAMANTHA KORBEY,OTELLO
DARIA MASIERO,ADRIANA LECOUVREUR
ANGELO VILLARI,ADRIANA LECOUVREUR
LUCA GALLO,ADRIANA LECOUVREUR
SANJA ANASTASIA,ADRIANA LECOUVREUR
FRANCESCO PAOLO VULTAGGIO,ADRIANA LECOUVREUR
MATTEO MACCHIONI,ADRIANA LECOUVREUR
UGO TARQUINI,ADRIANA LECOUVREUR
RICCARDO FASSI,ADRIANA LECOUVREUR
LUCREZIA DREI,ADRIANA LECOUVREUR
LARA ROTILI,ADRIANA LECOUVREUR
DIONYSIOS SOURBIS,DON GIOVANNI (vers. Praga, 1787)
MATTEO MEZZARO,DON GIOVANNI (vers. Praga, 1787)
CRISTIAN SAITTA,DON GIOVANNI (vers. Praga, 1787)
MARIA TERESA LEVA,DON GIOVANNI (vers. Praga, 1787)
EKATERINA GAIDANSKAYA,DON GIOVANNI (vers. Praga, 1787)
LEONARDO GALEAZZI,DON GIOVANNI (vers. Praga, 1787)
DAVIDE GIANGREGORIO,DON GIOVANNI (vers. Praga, 1787)
ALESSANDRA CONTALDO,DON GIOVANNI (vers. Praga, 1787)
PAVOL KUB,VANDA DUDK
MARJORIE OWENS,VANDA DUDK
LUDOVT LUDHA,VANDA DUDK
ANNA MARIA CHIURI,VANDA DUDK
ROBERTO ABBONDANZA,VANDA DUDK
ALFIO MARLETTA,VANDA DUDK
TIMOTHY OLIVER,VANDA DUDK
MICHAEL EDER,VANDA DUDK
GIANFRANCO GIORDANO,VANDA DUDK
ALESSIO ARDUINI,DON GIOVANNI
JESSICA PRATT,DON GIOVANNI
JUAN FRANCISCO GATELL,DON GIOVANNI
ALEX ESPOSITO,DON GIOVANNI
MARIA PIA PISCITELLI,DON GIOVANNI
CATERINA DI TONNO,DON GIOVANNI
WILLIAM CORR,DON GIOVANNI
ATTILA JUN,DON GIOVANNI
NINO SURGULADZE,CARMEN
GABRIELLA COSTA,CARMEN
FRANCESCA TASSINARI,CARMEN
FRANCESCA PIERPAOLI,CARMEN
ORLANDO NIZ,CARMEN
VALDIS JANSONS,CARMEN
GREGORY BONFATTI,CARMEN
MANUEL PIERATTELLI,CARMEN
CARMINE MONACO,CARMEN
FRANCESCO SOLINAS,CARMEN
GEORG NIGL,JAKOB LENZ
HENRY WADDINGTON,JAKOB LENZ
HALL,JAKOB LENZ
IRMA MIHELIC,JAKOB LENZ
OLGA HEIKKILA,JAKOB LENZ
KARIN TORBJRNSDTTIR,JAKOB LENZ
STINE MARIE FISCHER,JAKOB LENZ
DOMINIC GROBE,JAKOB LENZ
ERIC ANDER,JAKOB LENZ
MARTIN BUKOVSEK,JAKOB LENZ
ANNA KOENEN,JAKOB LENZ
PANAJOTIS ICONOMOU,DON GIOVANNI
RICCARDO FERRARI,DON GIOVANNI
SILVIA DALLA BENETTA,DON GIOVANNI
BLAGOJ NACOSKI,DON GIOVANNI
