NGELS BLANCAS GULN;Emilia Marty|VC MAKROPULOS;1
DARIO RUSSO;Colline|LA BOHME;2
ALBERTO GAZALE;Tonio / Taddeo|PAGLIACCI;1
GIUSEPPE LAMICELA;Ambrogio|IL BARBIERE DI SIVIGLIA;1
CARLOS CARDOSO;Il conte di Lerma|DON CARLO;1
IRINA DUBROVSKAYA;Giulia|LA SCALA DI SETA;1
CHAE WOOK LIM;Un uomo|MOSES UND ARON;1
NADIYA PETRENKO;Mary|DER FLIEGENDE HOLLNDER;1
PIETRO ADAINI;Ernesto|DON PASQUALE;1
ROMANO DAL ZOVO;Colline|LA BOHME;1
DAVIDE CIARROCCHI;Secondo sacerdote, Primo armigero|DIE ZAUBERFLTE;1
SAVERIO BAMBI;Gelsomino|IL VIAGGIO A REIMS;1
FRANCESCO SORICETTI;Guccio|IL CAMPANELLO;1
IRINA PJANOVA;La dama di compagnia|NOS (IL NASO);2
GLADYS ROSSI;Frasquita|Fondazione Arena di Verona  87 Festival 2009;2
JOHN PAUL HUCKLE;Dansker|BILLY BUDD;2
ACAI LOMBARDO AROP;Dolly|LOPERA DA TRE SOLDI (Die Dreigroschenoper);1
ALESSANDRA FERRARI;Esmeralda|NOTRE -DAME DE PARIS;1
CHRISTOPHER ROBERTSON;Redburn|BILLY BUDD;2
ANGELO NARDINOCCHI;Un carceriere|Fondazione Arena di Verona  87 Festival 2009;2
ORLIN ANASTASSOV;Ramfis|Fondazione Arena di Verona  87 Festival 2009;1
NICOLAS CAVALLIER;Orest|ELEKTRA;1
TERESA DI BARI;Sylviane|LA VEDOVA ALLEGRA;1
EMMA BELL;La Volpe maschio|LA VOLPE ASTUTA (Prihody Lisky Bystrousky);1
NGEL DENA;De Guiche|CYRANO DE BERGERAC;1
PIOTR BECZALA;Alfredo Germont|LA TRAVIATA;2
ERIC OWENS;Alberich|DAS RHEINGOLD (Loro del Reno);1
FRANCO VASSALLO;Il conte di Luna|IL TROVATORE;1
DARIO GIORGELE;Schaunard|LA BOHME;1
AURORA FAGGIOLI;Amour|ORPHE ET EURYDICE;1
OLGA PUDOVA;Regina della notte|DIE ZAUBERFLTE (Il Flauto magico);1
MICHELLE BREEDT;La Principessa Straniera|RUSALKA;1
FILIPPO ADAMI;Meonte|LA VIRTU DE STRALI DAMORE;1
SONIA GANASSI;Elisabetta|MARIA STUARDA;1
ANTONIO POLI;Il Conte di Almaviva|I DUE FIGARO;1
CARLO CIGNI;Il Marchese di Calatrava|LA FORZA DEL DESTINO;1
GABRIELE SAGONA;Rambaldo|MARIA DE RUDENZ;1
ANTONIO SARASSO;Ambrogio|IL BARBIERE DI SIVIGLIA;4
GIULIA MIJ;Li|TURANDOT;1
JEAN TEITGEN;Le Souverain Pontife|LA VESTALE;1
TATIANA MELNYCHENKO;Abigaille|NABUCCO;1
ENRICO IORI;Zaccaria|NABUCCO;1
FABRIZIO BEGGI;Signor Geronimo|IL MATRIMONIO SEGRETO;1
TOM RANDLE;Frre Masse|SAINT-FRANCOIS DASSISE;1
LEONARDO CORTELLAZZI;Beppe|CAVALLERIA RUSTICANA;1
MERCEDES ARCURI;Le Feu, le Rossignol|LENFANT ET LES SORTILEGES;1
BIANCA TOGNOCCHI;Giulia|LA SCALA DI SETA;1
MAX REN COSOTTI;Raoul de St-Brioche|LA VEDOVA ALLEGRA;1
GIUSEPPE VARANO;Alfredo Germont|LA TRAVIATA;1
MICHELE PERTUSI;Musica di GAETANO DONIZETTI Don Pasquale|Teatro Comunale di Bologna  Stagione Lirica 2008-2009;1
YIJIE SHI;Fenton|FALSTAFF;1
LEONARDO LPEZ LINARES;Rolando|LA BATTAGLIA DI LEGNANO;1
JOSE BROS;Roberto Conte di Leicester|MARIA STUARDA;1
ANNE SCHWANEWILMS;Die Feldmarschallin|DER ROSENKAVALIER;1
ROBERTO FRONTALI;Rigoletto|RIGOLETTO;1
BEATRIZ DAZ;Amor|VIENTO (ES LA DICHA DE AMOR);1
NICOLAS COURJAL;Colline|LA BOHME;1
GIOVANNNA CASOLLA;Amneris, sua figlia|AIDA;1
LOUISE INNES;Javotte|MANON;1
PIERA BIVONA;Annina|LA TRAVIATA;1
MARTHA ROSSI;Scaramouche|WE WILL ROCK YOU;1
DAMIANA MIZZI;Elena|IL CAPPELLO DI PAGLIA DI FIRENZE;1
UGO RABEC;Deux Gardes ALEXANDRE DUHAMEL,|MANON;1
GIUSEPPE ALTOMARE;Stankar,vecchio colonnello conte dellimpero|STIFFELIO;2
MARGHERITA ROTONDI;Berta|IL BARBIERE DI SIVIGLIA;1
MARKUS WERBA;Marcello|LA BOHME;1
FIORENZA CEDOLINS;Maria Stuarda|MARIA STUARDA;1
CLAUDIO SGURA;Jago, alfiere|OTELLO;1
NADJA MICHAEL;Poppea|POPPEA E NERONE (LIncoronazione di Poppea);1
STEFANIA FRATEPIETRO;Jennytuttapois|Compagnia della Rancia;1
CARLO PROVENZANO;Usciere|RIGOLETTO;1
ANGELA MEADE;Lucrezia Contarini|I DUE FOSCARI;1
KEVIN GROGAN;Benjamin|JOSEPH AND THE AMAZING TECHNICOLOR DREAMCOAT;1
ANA MARIA LABIN;Arminda, gentildonna milanese|LA FINTA GIARDINIERA K.196;1
STEFANIA GIANNINI;Dienerinnen LUCIA ELLIS BERTINI, ALLA UTYANOVA,|DIE FRAU OHNE SCHATTEN;1
KYLE KETELSEN;Escamillo|Musica di Georges BizetCarmen NATASCHA PETRINSKY;1
NADIYA PETRENKO;Teresa|LA SONNAMBULA;1
RENEE TATUM;Flosshilde|GTTERDMMERUNG;1
KENNETH JOHN LEWIS;Alcindoro|LA BOHME;1
BEGOA NAVARRO;Veneciana 2|EL TRUST DE LOS TENORIOS;1
MARIO CASSI;Il conte Danilo Danilowitsch|LA VEDOVA ALLEGRA;1
YIJIE SHI;Valerio|IL MARITO DISPERATO;1
KRYSTIAN ADAM;Gran Sacerdote di Nettuno|IDOMENEO;1
VALERIJ FEDORENKO;Il padre|NOS (IL NASO);2
STEPHEN MILLING;Hunding|DIE WALKRE;1
ALEKSEJ TICHOMIROV;Boris Timofeevi Izmailov/Una sentinella|LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk);1
VELTHUR TOGNONI;Lufficiale del registro|MADAMA BUTTERFLY;1
SAVERIO PUGLIESE;Spoletta|TOSCA;1
RODOLPHE BRIAND;Le Remendado|CARMEN;4
BENOT ARNOULD;Arcas, un habitant|MDE;1
DAHEYUN AHN;Un parrucchiere|ARIADNE AUF NAXOS;1
MARIELLA DEVIA;Norma|NORMA;1
ELENA TRAVERSI;Seconda strega,|LE RIRE  (Il riso);1
RAFFAELLA LUPINACCI;Emilia|OTELLO;1
CAVALLERIA RUSTICANA;|LE TORADOR;2
MARK DELEVAN;Barone Scarpia ROBERTO FRONTALI,|TOSCA;1
EVELYN RAMREZ;Driade|ARIADNE AUF NAXOS;1
STOIL GEORGIEV;Benot|LA BOHME;1
NICOLA ULIVIERI;Figaro|LE NOZZE DI FIGARO, ossia la folle giornata (K 492);1
ROMINA TOMASONI;Sua madre|LULU;1
FABRIZIO BEGGI;Samuel|UN BALLO IN MASCHERA;1
MICHAEL SPYRES;Masaniello|LA MUETTE DE PORTICI;1
GIANNI PACI;Un doganiere|LA BOHME;1
IORIO ZENNARO;Pong|TURANDOT;1
ANTONELLO CERON;L Imperatore Altoum|TURANDOT;1
OLIVIA DORAY;Poussett|MANON;1
MARCO DI FELICE;Enrico|MARIA DI ROHAN;1
MARA ZAMPIERI;Mamma Lucia|CAVALLERIA RUSTICANA;1
IVAN MAGRI;Edoardo di Sanval|UN GIORNO DI REGNO (Il finto Stanislao);1
CAMILLA RIZZARDI;Attrice|VOCI DI DONNA;1
GIORGIO CASCIARRI;Rinuccio|IL CAMPANELLO;1
ALEX MARTINI;Visconte Cascada|LA VEDOVA ALLEGRA;1
PLCIDO DOMINGO;Giorgio Germont|LA TRAVIATA;1
MARCEL BEEKMAN;Der Seneschall|LECUME DES JOURS;1
ARIANNA RINALDI;Pastuchyna|JENUFA;1
OKSANA DYKA;Nedda|PAGLIACCI;1
MICHELE PERTUSI;Sir Giorgio Valton, suo fratello|I PURITANI;1
NICOLA PAMIO;Altoum|TURANDOT;1
LINDA CAMPANELLA;Elvira|LITALIANA IN ALGERI;1
GILBERTO AMARO;Ruiz|IL TROVATORE;1
SERGEJ ARTAMONOV;Il Re dEgitto|AIDA;1
GERHARD SIEGEL;Frre Elie|SAINT-FRANCOIS DASSISE;1
PIETRO PICONE;Settimo poliziotto/terzo uomo|NOS (Il Naso);1
MARCO GASPARI;Un araldo reale|DON CARLO;1
LIONEL LHOTE;Don Carlo, re di Spagna|ERNANI;1
ANDREA VINCENZO BONSIGNORE;Bogdanowitch|LA VEDOVA ALLEGRA;2
MARIO DE SALVO;Un medico|PELLAS ET MLISANDE;1
SEUN PIL CHOI;Il conte di Monterone|RIGOLETTO;1
BERND ZETTISCH;Un capadociano|SALOME;1
MONICA MINARELLI;Mary|DER FLIEGENDE HOLLNDER;1
GEZIM MYSHKETA;Lord Guglielmo Cecil|MARIA STUARDA;2
GIANCARLO MONSALVE;Riccardo|UN BALLO IN MASCHERA;1
OLIVIER DUMAIT;LAumnier|LES DIALOGUES DES CARMELITES;1
LARA ROTILI;Gertrude|ROMO ET JULIETTE;1
FABRIZIO BEGGI;Un Mandarino|TURANDOT;1
CATERINA DANGELO;Dorotea|VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI;1
ANDREA MASTRONI;Curio|GIULIO CESARE;2
NICOLA PAMIO;Abdallo|NABUCCO;2
MARK MILHOFER;Ivan|LEGGENDA;1
STEFAN MARGITA;Il principe Sujskij|BORIS GODUNOV;1
MARGHERITA ROTONDI;Dimitri, groom|FEDORA;2
FILIPPO MORACE;Don Pietro|LO FRATE NNAMORATO;1
ALESSANDRO GUERZONI;Don Prudenzio|IL VIAGGIO A REIMS ossia Lalbergo del giglio doro;1
LUCIO GALLO;Rinaldo|AMICA;1
KATHRYN LEWEK;Pisana|I DUE FOSCARI;1
RUSSELL BRAUN;Mercutio|ROMEO ET JULIETTE;1
ANDREW RICHARDS;Don Jos|Fondazione Arena di Verona  87 Festival 2009;2
CARLO STRIULI;Pietro/popolano|SIMON BOCCANEGRA;1
STUART NEILL;Radames|AIDA;1
SIMONE ALBERGHINI;Blansac|LA SCALA DI SETA;1
ANTONIO POLI;Ismaele|NABUCODONOSOR;2
ANNALISA STROPPA;Emilia|OTELLO OSSIA IL MORO DI VENEZIA;1
PAOLO FANALE;Tito|LA CLEMENZA DI TITO;1
KETEVAN KEMOKLIDZE;Maddalena|RIGOLETTO;1
VIRGINIA TOLA;Mrs. Alice Ford|FALSTAFF;1
SCOTT WILDE;Un sergente di polizia/Un ufficiale|LADY MACBETH DEL DISTRETTO DI MZENSK;1
ANNA MARIA SARRA;Giannetta|LELISIR DAMORE;1
ROSANNA SAVOIA;Giulietta|I CAPULETI E I MONTECCHI;1
RAYMOND APARENTADO;Un cittadino|WOZZECK;1
DARIO GIORGELE;Benot e Alcindoro|LA BOHME;1
ROBERTA INVERNIZZI;Cleria, Venere,Una maga|LA VIRTU DE STRALI DAMORE;1
GIUSEPPE VERDI;Musica di|I DUE FOSCARI;2
ANGELO FIORE;Roderigo|OTELLO;1
KURT AZESBERGER;Monostato|DIE ZAUBERFLTE (Il Flauto Magico);2
MANUELA BRESS;Roweie|DIE WALKRE (La Valchiria);1
FABIAN VELOZ;Rigoletto|RIGOLETTO;1
JULIA BORCHERT;Ortlinde|DIE WALKRE (La Valchiria);1
NICOLO CERIANI;Kostandis|THE GREEK PASSION;1
SALVATORE LICITRA;Don Alvaro|LA FORZA DEL DESTINO;1
CHRISTIANE IVEN;Isolde|TRISTAN UND ISOLDE;1
ALESSANDRO CALAMAI;Crbillon|LA RONDINE;2
LUCA SALSI;Francesco Foscari|I DUE FOSCARI;2
IRNE THEORIN;Brnnhilde|GTTERDMMERUNG;2
ALESSANDRO LIBERATORE;Sir Edgardo di Ravenswood|LUCIA DI LAMMERMOOR;1
ITALO PROFERISCE;Schaunard|LA BOHME;1
BAURZHAN ANDERZHANOV;Quarto domestico/sesto poliziotto|NOS (Il Naso);1
STEFANO SECCO;F.B. Pinkerton|MADAMA BUTTERFLY;1
STANISLAS BARBEYRAC;Nearco|POLIUTO;1
ANDREA ULBRICH;Azucena|IL TROVATORE;1
MAX RENE COSOTTI;Sir Hervey|ANNA BOLENA;1
DANIELE ZANFARDINO;Lindoro|LITALIANA IN ALGERI;2
VITALIY BILYY;Paolo Albiani|SIMON BOCCANEGRA;1
RUSSELL BRAUN;Musica di John AdamsChou En-Lai|NIXON IN CHINA;1
ENRICO RINALDO;Samuel|UN BALLO IN MASCHERA;1
JULIA GERTSEVA;Dalila|SAMSON ET DALILA;1
MARK MUNKITTRICK;Lo Zio Bonzo|MADAMA BUTTERFLY;1
FORM;Orchestra Filarmonica Marchigiana|LARLESIANA;1
JOS MARIA LO MONACO;Imelda|OBERTO CONTE DI SAN BONIFACIO;1
GEZYM MYSHKETA;Belcore|LELISIR DAMORE;1
DAVIDE RUBERTI;Don Diego|LAFRICAINE;1
ELENA TRAVERSI;Emilia|OTELLO;1
ANTONIO MUSERRA;Sciarrone|TOSCA;1
NICOLO CERIANI;Kromow|LA VEDOVA ALLEGRA;2
TERESA ROMANO;Donna Leonora|LA FORZA DEL DESTINO;1
VLADIMIR CHMELO;Il prigioniero piccolo,|Da UNA CASA DI MORTI  (Z mrtvho domu) 1Y0-259;1
DEBORAH LEONETTI;Stimme eines Waldvogels|SIEGFRIED;1
CLORINDA VARDACI;La Madre di Cio-Cio-San|MADAMA BUTTERFLY;1
HELENE GUILMETTE;Euridice|ORFEO ED EURIDICE;2
CLEMENCE TILQUIN;La Princesse, la Chauve Souris, la Pastourelle|LENFANT ET LES SORTILEGES;1
VADIM TARAKANOV;Fiorello /Un sergente|IL BARBIERE DI SIVIGLIA;1
ALICE FIOCCO;Un pastorello|TOSCA;1
PATRIZIA PATELMO;Santuzza|CAVALLERIA RUSTICANA;1
YVES LENOIR;Der Apotheker|LECUME DES JOURS;1
ANDREA PORTA;Marco|IL TABARRO;1
PILAR CIRUELOS;La Maestra delle Novizie|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano;1
SILVIA DE LA MEULA;Blanche|IL GIOCATORE (Igrok);1
ENRICO IVIGLIA;Albazar|IL TURCO IN ITALIA;2
MARIA RADNER;Schwertleite|DIE WALKRE;1
LUIGIDI DONATO;Caronte|LORFEO;1
SCOTT SCULLY;Gastone, Visconte de Letorires|LA TRAVIATA;1
MAYA LAHYANI;Dinah|LA SERVA PADRONA;1
LAVINIA BINI;Lisette|LA RONDINE;1
PAOLO BORDOGNA;Il barone di Kelbar|UN GIORNO DI REGNO;1
WOLFGANG SCHMIDT;Aegisth|ELEKTRA;1
AMARILLI NIZZA;Suor Angelica|GOYESCAS;1
ANDRE MORSCH;Leporello|DON GIOVANNI;1
LUCA DALLAMICO;Capulet|ROMEO ET JULIETTE;1
GREGORY KUNDE;Antenore|ZELMIRA;1
DEBORAH POLASKI;Grfin Geschwitz|LULU;1
CHIARA VINCI;Electra|Compagnia della Rancia;1
CARSTEN SABROWSKI;Kaspar|DER FREISCHUTZ (Il franco cacciatore);1
FABIO PREVIATI;Dancario|CARMEN;1
SIMONA DI CAPUA;Alisa|LUCIA DI LAMMERMOOR;1
MARCEL REIJANS;Erik|DER FLIEGENDE HOLLNDER;1
MASSIMILIANO CHIAROLLA;Roderigo, gentiluomo veneziano|OTELLO;1
JOS MARIA LO MONACO;Elisabetta|MARIA STUARDA;1
JAEHEUI KWON;Serano|LA DONNA DEL LAGO;1
ELEONORA MASCIA;Rituccia, lultima figlia di Gennaro|NAPOLI MILIONARIA;1
DMITRI BELOSELSKIY;Jacopo Fiesco|SIMON BOCCANEGRA;1
ANNA MARIA DELLOSTE;Megacle|PERGOLESI IN OLIMPIADE;1
LUCA TITTOTO;Ferrando|IL TROVATORE;1
STEFANO MEO;Loste|MANON LESCAUT;1
TONI GONZALEZ;Capitn John / Cabo /Tom / Intrprete|LOS SOBRINOS DEL CAPITN GRANT (I nipoti del capitano Grant);1
ANNA MALVASIO;Un paggio della duchessa|RIGOLETTO;1
PEPPE BARRA;Njegus|LA VEDOVA ALLEGRA;1
NCPA;Orchestrae Coro del|NORMA;1
ENRICO COSSUTTA;Matteo Borsa|RIGOLETTO;1
GABRIELE LOMBARDI;Un doganiere|LA BOHME;1
ANDR MORSCH;Papageno|DIE ZAUBERFLTE;1
LORENZO SPECA;Terzo fanciullo|DIE ZAUBERFLTE;1
DARIO SHIKIMIRI;Third Fairy / Corydon|THE FAIRY QUEEN;1
LORENZO CALTAGIRONE;Edoardo Milfort|LA CAMBIALE DI MATRIMONIO;2
GABRIELLA SBORGI;Emilia|OPENING GALA;1
ANDREA ZAUPA;Conte Robinson|IL MATRIMONIO SEGRETO;1
FRANCESCA BALESTRIERI;Molly|LOPERA DA TRE SOLDI (Die Dreigroschenoper);1
IRINA LUNGU;Gilda|RIGOLETTO;1
FRANCESCO MELI;Rinuccio|EINE FLORENTINISCHE TRAGDIE;2
ARMAZ DARASHVILI;Heinrich der Schreiber|TANNHUSER;1
GINETTE URBINA;Charito|LA LEYENDA DEL BESO Zarzuela in Tre Atti di Enrique Royo, Antonio Paso figlio e Silva Aramburu.;1
ANASTASIA BOLDYREVA;Kate Pinkerton|MADAMA BUTTERFLY;1
DARIO RUSSO;Il dottor Grenvil|LA TRAVIATA;1
DOLORA ZAJICK;Azucena|IL TROVATORE;2
ANTOINE GARCIN;Prtre de Pluton / 2me sentinelle|LES TROYENS;1
GIAMPIERO CICINO;Il Dancario|CARMEN;1
AURORA FAGGIOLI;Annio|LA CLEMENZA DI TITO;1
GABRIELE SAGONA;Cesare Angelotti|TOSCA;1
DIONISOS TSANTINIS;Due soldati ARTTU KATAJA,|SALOME;1
JENKINS;Don Curzio  ALUN RHY-|LE NOZZE DI FIGARO (The Marriage of Figaro);1
IRINA LUNGU;Nannetta|FALSTAFF;2
NMON FORD;Escamillo|CARMENOpra-Comique in quattro atti su libretto di Henri Meilhac e Ludovic Halvy,;1
DARIA KOVALENKO;Frasquita|CARMEN;1
WILLIAM CORR;Primo sacerdote/secondo armigero|DIE ZAUBERFLTE (Il Flauto magico);1
NOE VALDIVIEZO;Urko|LA LEYENDA DEL BESO Zarzuela in Tre Atti di Enrique Royo, Antonio Paso figlio e Silva Aramburu.;1
FRANCESCO LEONE;Un carceriere|TOSCA;1
MANUEL GUNTHER;Bruder|DIE SIEBEN TODSUNDEN (I sette peccati capitali);1
ALESSANDRO LIBERATORE;Leicester|ELISABETTA REGINA DINGHILTERRA;1
VARDUHI ABRAHAMAYAN;Pauline|PIKOVAJA DAMA (La dama di Picche);1
STEFANO PALATCHI;Frre Laurent|ROMO ET JULIETTE;1
RICCARDO SCHIR;Un carceriere|TOSCA;1
DIMITRA THEODOSSIOU;Santuzza|CAVALLERIA RUSTICANA;1
MARGARITA NEKRASOVA;La nutrice di Ksenija|BORIS GODUNOV;1
COLIN JUDSON;Sellem|THE RAKES PROGRESS;1
MICAELA CAROSI;Floria Tosca|TOSCA;1
ENRICO PICCINNI LEOPARDI;Un messo|IL TROVATORE;1
GERGELY NMETI;Lord Percy|ANNA BOLENA;1
FRANCISCO CORUJO;Tybalt|ROMO ET JULIETTE;1
ANDREW SHORE;Jakob Lenz|JAKOB LENZ;1
CHEYNE DAVIDSON;Il caposquadra (Strek)|JENFA;1
DARIO GIORGELE;Marchese dObigny|LA TRAVIATA;1
GIACOMO PRESTIA;Oroveso|NORMA;2
ROBERTO IULIANO;Macduff|MACBETH;1
ANGELO VECCIA;Ping|TURANDOT;1
MONZON;Cassandre / Didon / Le spectre de Cassandre BEATRICE URIA-|LES TROYENS;1
VINCENZO TAORMINA;Marcello|LA BOHME;1
MARIO LUPERI;Pistola|FALSTAFF;1
MARTINA BELLI;Lola|CAVALLERIA RUSTICANA;1
MARCO RIGAMONTI;Carlo|MARIA DAVALOS;1
DMITRY BELOSSELSKY;Lanceotto Malatesta|IOLANTA;1
FRANCIS DUDZIAK;Kromw|DIE LUSTIGE WITWE ( La vedova allegra );1
JOHN PAUL HUCKLE;Antonio|LE NOZZE DI FIGARO;1
FRANCESCO RENZONI;Demetrius / Snout / Wall|THE FAIRY QUEEN;1
PERLA VIVIANI CIGOLINI;Une marchande|CARMEN;1
NO COLN;Barak|DIE FRAU OHNE SCHATTEN;1
REMY CORAZZA;Il forzato vecchissimo|Z MRTVHO DOMU (Da una casa di morti);1
NICOL CERIANI;Il barone Mirko Zeta|LA VEDOVA ALLEGRA;1
MARCO INNAMORATI;Pinellino|IL CAMPANELLO;1
ALEXEY BOGDANCHIKOV;Paolo Albiani|Celebrazioni Bicentenario Verdiano 2013;1
MARKUS HOLLOP;Archon|THE GREEK PASSION;1
DANIEL OKULITCH;Swallow|PETER GRIMES;1
SPERRHACKE;Pirzel WOLFGANG ABLINGER-|DIE SOLDATEN;1
GIOVANNI BELLAVIA;Barone Douphol|LA TRAVIATA;1
WOLF MATTHIAS FRIEDRICH;Argante|RINALDO;1
MARIA LETIZIA GROSSELLI;Seconda Ancella|MEDEA;1
JULIE MELLOR;Malwida von Meysenbug, La signora von Salom|LOU SALOME\';1
TIZIANA FABBRICINI;Madame Flora|LA MEDIUM ( The Medium)Tragedia in due atti.;1
LAURA GIORDANO;Gilda|RIGOLETTO;1
LEONARDO CAIMI;Radams|AIDA;1
MATTEO PEIRONE;Sagrestano|TOSCA;1
ZELJKO LUCIC;Renato|UN BALLO IN MASCHERA;1
LUDOVIC TEZIER;Principe Eletsky|PIKOVAJA DAMA (La dama di Picche);1
ANTONIO FELTRACCO;Matteo Borsa|RIGOLETTO;1
DARIO SOLARI;Zurga|LES PECHEURS DE PERLES (I pescatori di perle);1
ANNA KONOVALOVA;Mrs. Meg Page|FALSTAFF;1
GIUSEPPE CANNIZZO;Il giovane Onegin (mimo)|EVGENIJ ONEGIN;1
NICOL CERIANI;Barona Duphol|LA TRAVIATA;1
ESTHER ANDALORO;Nedda|CAVALLERIA RUSTICANA;1
RAFFAELE PASTORE;Un notaro|LA SONNAMBULA;2
DARIO GIORGEL;Il Visconte Cascada|LA VEDOVA ALLEGRA;3
DAVIDE GIUSTI;Nemorino|LELISIR DAMORE;1
ELIDE DE MATTEIS LARIVERA;Enrichetta di Francia|I PURITANI;1
PATRICIA RACETTE;Suor Angelica|IL TABARRO;1
ORLANDO NIZ;Don Jos|CARMEN;1
DANIELE ZANFARDINO;Conte Alberto|Musica di Gioachino RossiniDormont OSCAR ROA;1
CRISTINA ALCAIDE;Voci della fonte ADELA LPEZ,|AINADAMAR;1
ADRIAN SAMPETREAN;Basilio|IL BARBIERE DI SIVIGLIA;1
MIAH PERSSON;La Fortuna / Poppea|LINCORONAZIONE DI POPPEA;1
ALESSANDRA MARIANELLI;Gasparina|IL CAMPIELLO;1
VALDIS JANSONS;Il marchese dObigny|LA TRAVIATA;1
CAMILLA ROWLAND;Mrs Potiphar, Una schiava|JOSEPH AND THE AMAZING TECHNICOLOR DREAMCOAT;1
OLIVER RINGELHAHN;Spalanzani|LES CONTES DHOFFMANN;1
VINCENZO COSTANZO;Alfredo Germont|LA TRAVIATA;1
CHRISTIAN STARINIERI;Fiorello|IL BARBIERE DI SIVIGLIA;1
MARKUS WERBA;Papageno|DIE ZAUBERFLTE (Il Flauto magico);1
ROMAN SHULACKOFF;Le Chevalier|LES DIALOGUES DES CARMELITES (I dialoghi delle Carmelitane);1
ALESSANDRO LUONGO;Il Conte di Almaviva|LE NOZZE DI FIGARO, ossia la folle giornata (K 492);1
PAOLO BORDOGNA;Don Bartolo|IL BARBIERE DI SIVIGLIA;2
MICHAEL EBBECKE;Alberich|SIEGFRIED;1
DIONIGI DOSTUNI;Doralbo|LA FUGA IN MASCHERA;1
STEFANIA GIANN;Cameriera|CSARSKAJA NEVESTA (Una sposa per lo Zar);1
ANTONIO MAGNO;Dos Estudiantes HAROLD TORRES,|EL PBLICO. PERA BAJO LA ARENA;2
ZELJKO LUCIC;Rigoletto|RIGOLETTO;2
ANDREA MOCCIARDINI;Orphe (noir)|ORPHE ET EURYDICE;1
SIMONE ALBERGHINI;musica di Wolfgang Amadeus MozartConte di Almaviva|LE NOZZE DI FIGARO;1
GABRIELLA COSTA;Musetta|LA BOHME;1
VITTORIA LAI;Zerlina|DON GIOVANNI;1
EMILIO SANCHEZ;Guillot de Morfontaine|MANON Opra comique in cinque atti su libretto di Henri Meilhac e Philippe Gille,;1
YIJIE SHIN;Nemorino|LELISIR DAMORE;1
VALENTINO PERERA;Sergente dei Doganieri|LA BOHME;2
ALEXIA VOULGARIDOU;Mim|LA BOHME;1
ILONA MATARADZE;Poussette|MANON Opra comique in cinque atti su libretto di Henri Meilhac e Philippe Gille,;1
VINCENZO TAORMINA;Marullo|RIGOLETTO;1
FILIPPO MORACE;Marzucco|LA FUGA IN MASCHERA;1
FIORENZA CEDOLINS;Micaela|Fondazione Arena di Verona  87 Festival 2009;2
FRANCESCO CASTORO;Bortolo|CRISPINO E LA COMARE;1
RADU PINTILLIE;Medico|MACBETH;1
EMMA BELL;Donna Elvira,|DON GIOVANNI;1
SCOTT JOHNSON;Il marchese DObigny|LA TRAVIATA;1
JAEHWAN JEONG;Il portiere del convento|MANON Opra comique in cinque atti su libretto di Henri Meilhac e Philippe Gille,;1
GIANLUCA MARGHERI;Fiorello|IL BARBIERE DI SIVIGLIA;2
VALDIS JANSONS;Mandarino|TURANDOT;1
RUSSELL BRAUN;Olivier|CAPRICCIO;1
GABRIELE SAGONA;Tom|UN BALLO IN MASCHERA;1
ROBERT BRUBAKER;Musica di RICHARD STRAUSS   Herodes|Gran Teatro del Liceu di Barcellona  Stagione Lirica 2008/09;1
LUCIANO MONTANARO;Commendatore|DON GIOVANNI;1
FRANCESCO VERNA;Medico|MACBETH;1
ELENA KELESSIDI;Ljouba|LA CERISAIE (Il giardino dei ciliegi);1
VITTORIO VITELLI;Giorgio Germont|LA TRAVIATA;1
SAIMIR PIRGU;Il Conte di Almaviva|I DUE FIGARO;1
DAVID GEZ;Cesare Angelotti|TOSCA;1
JUAN FRANCISCO GATELL;Nemorino|LELISIR DAMORE;1
HALL;Governor,Vanderdendur, Ragotsky JOHN GRAHAM-|CANDIDE;1
GIOVANNI ROMEO;Don Magnifico|LA CENERENTOLA;1
MARINA COMPARATO;Concepcion|LHEURE ESPAGNOLE;1
TOBIAS KEHRER;Un Vecchio Zingaro|IL TROVATORE;1
ANDR MORSCH;Harlekin|ARIADNE AUF NAXOS;1
ROBERTO DE CANDIA;Bruschino padre|IL SIGNOR BRUSCHINO;1
JOSEPH KAPELLMANN;Alberich FRANZ-|GOTTERDAMMERUNG ( Il crepuscolo degli dei);1
MAURIZIO ZACCHIGNA;Fon-ki|CIN-CI-L;1
CAADAS;Cazador 3 ROMN FERNNDEZ-|EL TRUST DE LOS TENORIOS;1
VALENTINA CHIARI;Paggio della duchessa|RIGOLETTO;1
RENATE BEHLE;La vecchia Buryjovka|JENUFA;1
MICHELE LOSIER;Frasquita|CARMEN;1
IRINA LUNGU;La marchesa del Poggio|UN GIORNO DI REGNO;1
ROBERTO ACCURSO;Alcindoro|LA BOHEME;1
GABRIELE SAGONA;Simone|EINE FLORENTINISCHE TRAGDIE;2
MICHAEL COLVIN;Robert Boles|PETER GRIMES;1
TOBIAS SCHABEL;Grigorij Lukjanovi Maljuta|CSARSKAJA NEVESTA (Una sposa per lo Zar);1
JOS MARIA LO MONACO;Ruggiero|ALCINA;1
MANSOO KIM;Il Duca di Nottingham|ROBERTO DEVEREUX;1
