3290|Il procuratore / Ospite III|"La metamorfosi"
3739|Rouvel|"Fedora"
1336|Esmeralda|"Notre-Dame de Paris"
3396|Fiorello/un ufficiale|"Il Barbiere di Siviglia"
3244|Guccio, tintore|"Pagliacci", "Gianni Schicchi"
3138|Il detenuto grande|"Da una casa di morti"
277|Calaf|"Turandot"
112|Il Re|"Aida"
1258|Enamorardo|"La mulata de Córdoba", "La vida breve"
2330|Rodrigo|“Otello” di Rossini
2466|Il cardinale Orvieto|"Rienzi"
782|Suor Angelica|"Il Trittico" di Giacomo Puccini
1700|Gregorio|"Roméo et Juliette"
969|Bello|"La fanciulla del West"
417|Polidoro|"Il Flaminio" in scena
2518|José|La liberté!» Carmen al Regio di Torino
1852|Cunegonde|"Candide"
215|Sir Humphrey|"Der Vampyr"
3302|Fuochista dello zar|"Csarskaja Nevesta" ( sposa per lo Zar)
1513|Un medico|"Macbeth"
1375|Federico Barbarossa|"La battaglia di Legnano"
3830|Erster geharnischter Mann (Primo uomo armato)|"Die Zauberflöte"
3347|Le spectre de Chorèbe|Trionfano
4109|Giannetto Malespini|"La cena delle beffe"
3846|Taumännchen|"Hänsel und Gretel"
3917|La contessa di Folleville|"Il viaggio a Reims"
692|Cabri|"Betulia liberata"'... due volte
532|Leporello|"Don Giovanni"
4038|Prakowia|"La vedova allegra"
2628|Abigaille, creduta figlia primogenita di Nabucco|"Nabucco"
3003|Helenus|"Les Troyens"
1448|Taddeo|"I capricci della sorte, ossia l'Italiana in Algeri"
2928|Il maestro di ballo|"Ariadne auf Naxos"
720|Don Magnifico|"La Cenerentola"
3422|Ein Steuermann|"Tristan und Isolde"
7|Prologo|"Cassandra" di Vittorio Gnecchi, gemma ta a splendere
2892|Rodrigo, marchese di Posa|“Don Carlo”
3870|Juditha|"Juditha Triumphans"
1688|Dr. Kolenatý|"Věc Makropulos"
1510|Mélisande|“Pelléas et Mélisande”  dell’OSN RAI
1069|Argene|"L'Olimpiade"
3582|Prima ninfa del bosco|"Rusalka"
3265|Il Conte Robinson|"Il matrimonio segreto"
3699|Ospiti nella festa del II atto: MARINA COMPARATO|"Il Pipistrello"
262|Jaroslav Prus|"Věc Makropulos"
3113|Pang,gran cuciniere|Non piangere'... c'è Liù
1889|Mlle. Silbrklang|"Der Schauspieldirektor", "La Canterina"
1337|Febo|"Dafne"
3001|Chorèbe /Le spectre de Chorèbe|"Les Troyens"
3363|Il Duca di Nottingham|"Roberto Devereux"
1730|Lo zio Vezinet/Visconte Achille|"Il cappello di paglia di Firenze"
2479|Il caposquadra (Stárek)|"Jenůfa"
1763|Aksin’ja|"Lady Macbeth del distretto di Mzesnk"
3832|Sprecher (Oratore)|"Die Zauberflöte"
2189|Un heraut ' le maitre de cerimonie|"Robert le diable"
1549|Tom, Ted|"Heart of a Soldier"
2748|Un conoscente/un viaggiatore|"Il Naso"
2924|Il Conte di Ceprano / Un usciere|"Rigoletto"
1309|Wozzeck|"Wozzeck"
3375|Tölzer Knaben Chor (JACOB GOPFERT|"Die Zauberflöte" (Il Flauto Magico)
1398|Anna Bolena|"Anna Bolena"
3419|Madama Butterfly (Cio-Cio-San)|"Madama Butterfly"
1224|Dr.Kolenaty|"L'affare Makropoulos"
4024|Pάsek|"Příhody lišky Bystroušky" (La piccola volpe astuta)
846|Borsa|"Rigoletto"
2348|Giustiniano|"Belisario"
2614|Pégase|"L' ecume des Jours" di Edison Denisov
3224|Il guardaccia|"Rušalka"
3755|Cecilio|“Lucio Silla” di Mozart
1431|Il Conte di Monterone, Sparafucile|"Rigoletto"
1661|La Fortuna / Melanto|"Il ritorno di Ulisse in patria"
2263|Hermia, innamorata di Lysander|"A Midsummer night's dream"
2190|Une dame d'honneur|"Robert le diable"
69|Annina|"La Traviata"
660|Laura|“Luisa Miller”
802|Amina|"La Sonnambula"
607|Un domatore/un atleta|"Lulu"
1217|Loge|un "Ring" che avrebbe reso Wagner orgoglioso
46|Alcindoro|"La Bohéme"
4085|Maître Luther / Crespel|"Les contes d'Hoffmann"
3760|Dottor Cajus|"Falstaff"
3542|Lo Scrivano|"Chovanščina"
473|Le Dancaire|"Carmen"
372|Desdemona|"Otello"
1581|Il Visconte di Suze|"Maria di Rohan"
4045|Demetrius|"The Fairy Queen"
1736|Galatea|"Acis and Galatea"
2213|Die Amme|"Die Frau ohne Schatten"
1475|Un giudice|"Un Ballo in Maschera"
2073|Arminio|-
3640|Gennaro Esposito|"Gisela!"
3796|Rychtář (Il sindaco)|“Jenůfa”
209|Janthe|"Der Vampyr"
811|Pablo Neruda|"Il postino"
2600|Chick, Freund von Colin|"L' ecume des Jours" di Edison Denisov
3108|Filippo II, re di Spagna|“Don Carlo”
1696|Paoluccia|"La Cecchina, ossia la buona figliuola"
1004|Poussette|"Manon"
3512|Cornelia, moglie di Pompeo|“Giulio Cesare” di Händel
3028|La Comare|"Crispino e la Comare"
3131|Un Pastore|"Tosca"
1934|Théodolinde|"La Chartreuse de Parme"
4018|La moglie del guardiacaccia e il gufo|"Příhody lišky Bystroušky" (La piccola volpe astuta)
2796|Pietro, pescatore|"La muette de Portici"
3552|La Principessa di Bouillon|"Adriana Lecouvreur"
76|Giorgio Germont|"La Traviata"
3463|Madama Tenerina|" Semiramide in Villa"
892|Madre Ulita|Lima,"La Leyenda
3728|Dimitri, groom|"Fedora"
1171|Un sergente dei doganieri|La bohème
4183|Erster Jude|"Salome"
3788|Ratcliffe|"Billy Budd"
2183|Mago cristiano|"Rinaldo"
1779|Paggio della Duchessa|"Rigoletto"
2888|Il Re d'Egitto|l'"Aida" del Centenario
3391|Trouffaldino|"L'amour des trois oranges"
3399|Flavio, romano amico di Pollione|"Norma"
3476|Il Dottor Dulcamara|"L'elisir d'amore"
31|Ospite ubriaco|"Lady Macbeth del distretto di Mzesnk"
39|Un balordo|"Lady Macbeth del distretto di Mcensk"
4140|Alditrùf|"La donna serpente" di Alfredo Casella
3304|Un giovane|-
1206|MICHAELl|"Capriccio"
306|Bradamante|“Alcina”
1714|Bertram|"La donna del lago"
3151|Ninetta, cameriera|"La finta semplice"
1977|Il Folle in Cristo (L’Innocente)|"Boris Godunov"
2961|Tat’jana, figlia di Larina|ancora su “Evgenij Onegin” a Torino
2101|Ascanio, Amore, Cacciatore|"La Didone"
2741|Sesto domestico/Padre|"Il Naso"
1492|Polly Peachum|"L'Opera da tre soldi"
768|Gherardino|"Il Trittico" di Giacomo Puccini
761|Callistene|"Poliuto"
4105|Un paesano|“Luisa Miller”
2278|Prima contadina|"Le nozze di Figaro"
2686|Corrado, Capitano dei Corsari|"Il Corsaro"
2913|Barone|"La Traviata"
1122|Gernando|"Armida"
3499|La principessa di Bouillon|"Adriana Lecouvreur"
2978|Samuel e Tom|"Un ballo in maschera"
3704|Giuseppe, servo di violetta|"La Traviata"
3690|Vologeso|"Berenice, regina di Armenia" (Il Vologeso)
597|Puck|"The Fairy Queen"
2795|Masaniello, pescatore|"La muette de Portici"
1959|Un ospite|"La Cerisaie" (Il giardino dei ciliegi)
188|Danilo Danilowitsch|"La vedova allegra"
1930|Gina, duchesse de Sanseverina|"La Chartreuse de Parme"
2576|Suor infermiera|Gala Pucciniano
586|Enea|"La Didone"
1394|Il barone Douphol|"La Traviata"
3861|Il conte Carlo Felice|"La vedova allegra"
2770|Lieutenant Gordon|"Silent Night"
517|Il professore|Hindemith e Ravel aprono la stagione lirica
3758|Lucio Cinna|“Lucio Silla” di Mozart
2381|Gaudenzio|"Il Signor Bruschino"
2125|Der Koch|"Der König Kandaules"
1829|Giulietta|"Les contes d'Hoffmann"
2193|Dulcinée|"Don Quichotte"
3872|Vagaus|"Juditha Triumphans"
4126|Der Dichter|"Reigen" di Philippe Boesmans
3762|Stimme des Waldvogels|“Siegfried”
1657|Giove / Anfinomo|"Il ritorno di Ulisse in patria"
3204|Jorg, altro vecchio ministro|"Stiffelio"
1652|Jungfer Marianne Leitmetzerin|"Der Rosenkavalier"
469|Sulplizio|"La figlia del reggimento"
2450|Un giovane marinario|"Tristan und Isolde"
4178|Cirillo, cocchiere ' Borov, medico|"Fedora"
3863|Raoul de la Feniche|"La vedova allegra"
648|Commendatore|"Don Giovanni"
3427|Il conte Danilo Danilowitsch|"La vedova allegra"
1636|Orest|"Elektra"
3126|Rev.Horace Adams|"Peter Grimes"
125|Maddalena|"Linda di Chamounix"
3370|Ein junger Diener|"Elektra"
3490|La Regina Cuordighiaccio|"Švanda dudák"
596|Mezzosoprano|"Shell Schock"
2394|Sciarrone/un carceriere|"Tosca"
3249|Un maggiordomo|-
1795|Roggiero|"Tancredi"
820|Don Curzio|"Le nozze di Figaro"
9|Elisabetta I|"Roberto Devereux"
1467|Amelia|"Simon Boccanegra"
1586|Sir Riccardo Forth|"I Puritani"
2547|Barnabotto|"La Gioconda"
4027|Caverna|"L'Opera Seria"
4145|Demogorgòn|"La donna serpente" di Alfredo Casella
3954|Arsamene|“Serse” di Händel
1644|Ein Hausknecht|"Der Rosenkavalier"
2910|Porsenna|"Il trionfo di Clelia"
3778|Arthur Jones|"Billy Budd"
3246|Pinellino, calzolaio|"Pagliacci", "Gianni Schicchi"
697|Faust|"Mefistofele"
3177|Il sire di Béthune|"I Vespri Siciliani"
3273|Tobia Mill|"La cambiale di matrimonio"
645|Mizzi / eine choristen|"Der ferne klang"
2298|Prima ballerina|"Aida"
3291|La governante|"La metamorfosi"
1666|Terzo Feacio / Antinoo|-
3907|Erminio Rossetti|"Il trionfo dell'onore, ovvero dissoluto pentito"
2095|Fenella|"La muette de Portici"
2756|Le chevalier de la Force|"Les dialogues des Carmélites"
620|Un’ancella di Amelia|"Simon Boccanegra"
3479|Akrobat|"Jakob Lenz"
2390|Leicester|"Elisabetta, regina d'Inghilterra"
1406|Cecco|"Il mondo della luna"
3710|Caballo segundo|prima mondiale di “El Público” a Madrid
4108|Gabriello Chiaramantesi|"La cena delle beffe"
604|Lulu|"Lulu"
1504|Mambre|-
2751|Blanche de la Force|"Les dialogues des Carmélites"
1846|Due sirene|"Rinaldo"
55|Sergente doganieri|"La Bohème"
1996|Uno studente / Hrazda|"Die glückliche Hand" e "Osud"
605|Schigolch/un clown|"Lulu"
3200|Nada|"Svadba-Wedding"
1477|Betty|"L'Opera da tre soldi"
2678|Primo ballerini|"Aida"
1426|La baronessa di Champigny|"Il cappello di paglia di Firenze"
2142|La Volpe maschio|"La volpe astuta"
3164|Primo ballerino|"Jérusalem"
3741|Un piccolo savoiardo|"Fedora"
4098|Bersi|"Andrea Chénier"
2874|Sesto, amico di Tito e amante di Vitellia|"La Clemenza di Tito"
1026|Gerhilde|un "Ring" che avrebbe reso Wagner orgoglioso
2855|L’avvocato dr. Kolenatý|"Věc Makropulos"
945|Alonzo|"Cats"
1587|Il Conte di Monterone|"Rigoletto"
2096|Lorenzo|"I Capuleti e i Montecchi"
3000|Cassandre / Didon / Le spectre de Cassandre|"Les Troyens"
129|Rigoletto|"Rigoletto"
767|Due converse CECILIA SOLIS|"Suor Angelica" e "Gianni Schicchi"
1711|Alcidoro|"La Bohème"
2682|Il Principe|"Rusalka" al San Carlo di Napoli
3342|Hécube|Trionfano
1260|La abuela|"El amor brujo" e "La vida breve"
971|Happy|"La fanciulla del West"
2601|Chloé|"L' ecume des Jours" di Edison Denisov
2416|El tío Sarvaor|"El amor brujo" e "La vida breve"
1468|Oscar|"Un ballo in maschera"
3530|Ruggero Lastouc|"La rondine"
4224|L’altoparlante|“Der Kaiser von Atlantis” di Viktor Ullmann
27|Il portiere|"Lady Macbeth del distretto di Mzesnk"
655|Saretskij|"Eugenio Onegin"
1229|Bartolo|"Il barbiere di Siviglia"
673|Malatesta|"Don Pasquale"
3783|Flint|"Billy Budd"
1669|Die Schleppträgerin|"Elektra"
3424|König Marke|"Tristan und Isolde"
541|Un ufficiale|"Il barbiere di Siviglia"
3838|René Ankarström|"Un ballo in maschera"
1046|Il dottor Malatesta|"Don Pasquale"
2155|Gad|-
3036|Guillaume Tell|"Guillaume Tell"
2868|Norton, cassiere di Mill|diciott'anni, ma non li dimostra
1793|Isaura|"Tancredi"
3130|Una pescivendola|"Peter Grimes"
1271|Guido di Monforte|"I Vespri Siciliani"
1126|Ubaldo|"Armida"
2170|Lise/Una suora|"Cyrano de Bergerac"
836|Capo delle guardie del Re|"Medea"
2877|Cuniza|Nella villa
1291|Il Creativo|"L'Italia del destino"
1275|Roberto|"I Vespri Siciliani"
2085|Alice|"Robert le diable"
3979|Dottor de Grenvil|"La Traviata"
182|Selimo|"Maometto II"
3951|Pasquariello|"Don Giovanni Tenorio o sia Il convitato di pietra"
3904|Un’ancella|"Simon Boccanegra"
1424|Emilio|“Partenope” di Händel
2205|Il dottore|"Wozzeck"
373|Emilia|"Catone"
459|Seconda Norna|“Götterdämmerung”
1845|Argante|"Rinaldo"
2111|Der Medizinalrat / Der Professor|"Lulu"
1180|Madame Larina|"Evgenij Onegin"
1199|Kätchen|"Werther"
2231|Guadalupe|"La Chulapona"
2067|Gottardo, podestà|"La gazza ladra"
1236|Un usciere di corte|"Rigoletto"
3341|Hylas|Trionfano
420|Claudio|"Béatrice et Bénédict"
1454|Echo|"Ariadne auf Naxos"
1998|Živný|"Die glückliche Hand" e "Osud"
970|Billy Jackrabbit|"La fanciulla del West"
2295|Mandane|"Artaserse" di Hasse
2916|Céfiro|"Viento (es la dicha de Amor)"
221|Der Waldvogel|"Siegfried"
2572|Michele|"Il Trittico" di Giacomo Puccini
92|Don José|"Carmen"
804|Elvino|"La Sonnambula"
2499|Il cavaliere di Belfiore|"Un giorno di regno"
3214|Giovanna, di lei nutrice|"Ernani"
744|Parmenione|Due farse rossiniane a Città
1842|Un monaco|"Don Carlo"
3528|Périchaud|"La rondine"
1250|Ježibaba, la strega|"Rusalka"
1272|La duchessa Elena|"I Vespri Siciliani"
631|Der Baron / 2 Gast|"Der ferne klang"
3562|Panas|"Čerevički"
2182|Un musico|“Manon Lescaut” per l’Orchestra Sinfonica Siciliana
564|Il prigioniero ubriaco|"Da una casa di morti"
578|Ines|"Il Trovatore"
428|Filipp’evna|"Evgenij Onegin"
3754|Zurga, capo dei pescatori|“Les pêcheurs de perles”
269|Arvino|"I Lombardi alla prima crociata"
2106|Fortuna, Anna, Dama I|"La Didone"
1213|Fafner|"Siegfried"
1831|Hoffmann|"Les contes d'Hoffmann"
2966|Marchese d’Obigny|"La Traviata"
1446|Lindoro|"I capricci della sorte, ossia l'Italiana in Algeri"
2431|Misaíl|"Boris Godunov"
1859|Inquisitor III, King Stanislaus|"Candide"
2336|Nerestano|"Zaira"
2235|Hojalatero|"La Chulapona"
1926|Barbone|"La Chartreuse de Parme"
483|Une marchande|"Carmen"
1210|Un soprano italiano|"Capriccio"
326|Flora Bervoix|"La Traviata"
94|Frasquita|"Carmen"
1197|Il borgomastro|"Werther"
1605|Frasquito|"El Trust de los tenorios", "El Puñao de rosas"
2032|Yakusidè|"Madama Butterfly"
916|Yakusidé|"Madama Butterfly"
2475|Geronimo|Il matrimonio segreto a Torino
2364|La Fortuna / Minerva|-
1925|Uomo della Cappadocia|"Salome"
2709|Il maestro di casa|«Il nostro è amore d’anime!» Andrea Chénier
3434|Shaunard|"La Bohème"
227|Araldo reale|"Don Carlo"
702|Valentin|"Faust"
2673|Aida, schiava etiope|"Aida"
1589|Der Heerrufer des Königs|"Lohengrin" alla Scala
3146|Un forzato ubriaco|"Da una casa di morti"
3048|Matilde di Wolf|"Maria de Rudenz"
1298|Euridice|"Orfeo ed Euridice"
900|Ballerini solisti|"Carmen"
3332|Calbo|"Maometto II"
2792|Alphonse, figlio del duca d'Arcos|"La muette de Portici"
1687|Walther von der Vogelweide|"Tannhäuser"
183|Un eunuco/uno schiavo|"Il Corsaro"
1469|Renato|"Un ballo in maschera"
3420|La Zia|"Madama Butterfly"
990|Osiride / Una voce misteriosa|"Moise et Pharaon"
903|Il dottor Dulcamara|"L'elisir d'amore"
1031|Rossweisse|"Die Walküre"
1188|Il Prigioniero|"Risorgimento", "Il prigioniero"
1971|Renata|"Ognenny Angel" (L'angelo di fuoco)
2899|Lucretia|“The Rape of Lucretia”
2103|Corebo, Eolo, Cacciatore|"La Didone"
3008|Un chef grec / 1ère sentinelle|"Les Troyens"
2474|Fidalma|"Il matrimonio segreto"
1592|Heinrich</em> <em>der Vogler|"Lohengrin"
3668|Jenufa|"Jenufa"
2053|Una geisha|"Iris"
2591|Lodovico|"Otello"
1074|Pergolesi|Roberto De Simone interpreta Pergolesi
839|Glauce|"Medea"
2171|Montfleury|"Cyrano de Bergerac"
707|Don Alvaro|"La forza del destino"
368|Un notaro|"Don Pasquale"
342|Primo cavaliere|"Assassinio nella cattedrale" di Pizzetti
4113|Laldomine|"La cena delle beffe"
3012|Laurina|-
1226|Krista|"Věc Makropulos"
3771|Un banditore / Oracolo|"Alceste"
973|Jack Rance|"La fanciulla del West"
624|Hermann, Landgraf von Thuringen|"Tannhäuser"
3497|Adriana Lecouvreur|"Adriana Lecouvreur"
2749|Una vecchia dama nobile|"Il Naso"
699|Marthe|"Faust"
2546|Gastone, visconte di Letorieres|"La Traviata"
3626|Ogier|"Fierrabras"
1863|Paquette|"Candide"
449|La Voce|"Idomeneo"
117|Sacerdotessa|"Aida"
3172|Seconda dama|"Die Zauberflöte"
356|Nick Bottom|"A midsummer night's dream"
3720|Traje de Arlequín y Sombra|prima mondiale di “El Público” a Madrid
2065|Fernando Villabella|"La gazza ladra"
3569|Secondo armigero e una voce|"Die Zauberflöte"
380|Roxane|"Cyrano de Bergerac"
1683|Ihre Mutter|"Lulu"
592|Elena|"Mefistofele"
2616|Brangaene|Magia
2393|Raimondo|"Lucia di Lammermoor"
3350|L’ombre d’Hector|Trionfano
2008|Douphol|"La Traviata"
1234|La contessa di Ceprano|“Rigoletto”
3027|Crispino|"Crispino e la Comare"
1632|Ein junger diener|"Elektra"
332|Adina|"L'elisir d'amore" a Palazzo Pitti
938|Tre nobili orfane|"Der Rosenkavalier"
3171|Primo sacerdote, Secondo armigero|"Il Flauto magico"
4206|Il Malaspina|"Luci mie traditrici" di Salvatore Sciarrino
1130|Isepo / Una voce|"La Gioconda"
2715|Pietro Fléville|«Il nostro è amore d’anime!» Andrea Chénier
1969|Mefistofele|"Mefistofele"
3737|Nicola, staffiere|"Fedora"
2029|B.F.Pinkerton|"Madama Butterfly"
1425|Fadinard|"Il cappello di paglia di Firenze"
933|Marianne|"Der Rosenkavalier"
3511|Cleopatra, regina d’Egitto|“Giulio Cesare” di Händel
2259|Cobweb, folletto|"A Midsummer night's dream"
2530|Patrocle|"Iphigénie en Aulide" di Gluck
3293|Ospite II|"La metamorfosi"
1056|Tono|Onore e morte nella "Cavalleria rusticana" e nei "Pagliacci" di nuovo insieme
1690|Vítek|"Věc Makropulos"
3875|Un venditore di prugne|"La Bohème"
1086|Tony|"Uno sguardo dal ponte"
197|Valencienne|"La vedova allegra"
533|Masetto|"Don Giovanni"
3303|Petrovna|"Csarskaja Nevesta" ( sposa per lo Zar)
570|Siskov/Prima guardia|"Da una casa di morti"
2081|Plagio|Riccardo Muti dirige "I due Figaro"
2554|Bruschino|"Il signor Bruschino"
4154|Tartagìl|"La donna serpente" di Alfredo Casella
3356|Un soldat|Trionfano
244|L'amica|"Von heute auf morgen", "Pagliacci"
3605|Der junge Graf|“Die Soldaten” al Teatro alla Scala
1393|Ballerini|"La traviata"
3038|Jemmy|"Guillaume Tell"
700|Mèphistophélès|"Faust"
783|Suor Dolcina|"La voix humaine" e "Suor Angelica"
2091|Rimbaud|"Le comte Ory"
3592|Izmailov/Una sentinella|"Lady Macbeth del distretto di Mcensk"
1519|Mrs. Grose|"The turn of the screw"
977|Sid|"Albert Herring"
1189|La Madre|"Madama Butterfly"
307|Melisso|“Alcina”
3271|Norton|"La cambiale di matrimonio"
2334|Lusignano|"Zaira"
3440|La Zia Principessa|"La voix humaine" e "Suor Angelica"
3127|Robert Boles|"Peter Grimes"
2114|Ein Gymnasiast|"Lulu"
2562|Il Talpa|"Il Trittico" di Giacomo Puccini
1778|Il Conte di Ceprano|"Rigoletto"
2969|Cléopâtre|"Cléopâtre"
1300|Andres|"Wozzeck"
904|Commissario Imperiale|"Madama Butterfly"
1624|Yansen|"El Trust de los tenorios", "El Puñao de rosas"
2810|Samaritana|"Francesca da Rimini"
1860|Junkman|"Candide"
733|Dorabella|"Così fan tutte"
3004|Hécube /Polyxène|"Les Troyens"
3046|Il cancelliere di Rudenz|"Maria de Rudenz"
10|Lord Cecil|"Roberto Devereux"
2778|Il Conte Ceprano|"Rigoletto"
3525|Lisette|"La rondine"
618|Simon Boccanegra|"Simon Boccanegra"
1409|Lisetta|"Crispino e la Comare"
582|Vecchio zingaro|"Il Trovatore"
320|Contessa di Folleville|"Il Viaggio a Reims"
2253|MARCELO ALVAREZ e|"Luisa Miller"
1963|Due novizie|"Ognenny Angel" (L'angelo di fuoco)
2974|Sévérus|"Cléopâtre"
1331|Piacere|"Il trionfo del tempo e del disinganno"
3331|Léïla|"Les Pêcheurs de perles"
4032|Ritornello|"L'Opera Seria"
3398|Clotilde, ancella di Norma|"Norma"
1476|Un servo d'Amelia|"Un ballo in maschera"
664|Un contadino|"Luisa Miller"
3007|Prètre de Pluton / 2ème sentinelle|"Les Troyens"
442|Proserpina|"L'Orfeo" di Monteverdi
3697|Ida|"Il Pipistrello"
577|Ferrando|"Così fan tutte"
1618|Sirka|"El Trust de los tenorios", "El Puñao de rosas"
424|Ottone|"L'incoronazione di Poppea"
389|Cinque giudei ' CLEMENS LOSCHMANN|-
4203|Sua moglie|"Pollicino"
2303|La Théière, le Petit Vieillard, la Rainette|"L'enfant et les sortilèges"
667|Bertha|"Euryanthe"
1514|Yniold|“Pelléas et Mélisande”  dell’OSN RAI
1749|Ser Amantio di Nicolao|"Il Trittico" di Giacomo Puccini
676|Frank|"Il Pipistrello"
1571|Don Pietro|-
1728|Lo Zio Bonzo|"Madama Butterfly"
2242|Maravilla|"La Chulapona"
141|Frontino|"L'equivoco stravagante"
1392|Ballerini SIMONA TOSCO|"La traviata"
626|Reimar von Zweiter|"Tannhäuser"
3598|Zinovij Borisovič Izmailov|"Lady Macbeth del distretto di Mcensk"
1898|Paul Rée, Un servitore|-
909|La zia|"Madama Butterfly"
2147|Nadir|"Les Pêcheurs de perles"
1451|Il principe di Persia|"Turandot"
3442|Maestro Spinelloccio/Ser Amantio di Nicolao|"Il Trittico"
895|Urko|Lima,"La Leyenda
3716|Elena / Señora|prima mondiale di “El Público” a Madrid
311|Fante|"I due Foscari"
519|La Cameriera|"L'Italia del destino"
2415|El cantaor|"El amor brujo" e "La vida breve"
927|Faninal|"Der Rosenkavalier"
3625|Maragond|"Fierrabras"
370|Cyrano|"Cyrano de Bergerac"
1828|Crespel, Luther|"Les contes d'Hoffmann"
1904|Brigitta|"Iolanta" e "Francesca Da Rimini"
1551|La Governante|"The turn of the screw"
3439|La Suora Zelatrice|"La voix humaine" e "Suor Angelica"
3544|Primo Strelez|"Chovanščina"
2766|German Officer|"Silent Night"
2824|Il primo paziente / Un provocatore|-
3554|M.lle Dangeville|"Adriana Lecouvreur"
316|Servo|"Luci mie traditrici" di Salvatore Sciarrino
1453|Driade|"Ariadne auf Naxos"
2800|La mamma|"Madama Butterfly"
3071|Assistente di Dulcamara|"L'elisir d'amore"
1672|Il conte di Luna|"Il Trovatore"
2881|Iago|"Otello"
3213|Elvira, sua nipote e fidanzata|"Ernani"
2676|Il Re d’ Egitto|"Aida"
1806|La Contessa di Folleville|"Il viaggio a Reims"
538|Figaro|"Le nozze di Figaro"
877|Madama Butterfly (Cio-cio-san)|"Madama Butterfly"
2459|Il timoniere di Daland|"Der Fliegende Holländer"
3064|Wanda|"La Grande-Duchesse de Gerolstein"
1910|Perséphone|"Iolanta" e "Perséphone"
1388|Il Cardinale Brogni|"La Juive"
653|Filipjewna|"Eugenio Onegin"
2932|La giovane Tat’jana|"Evgenij Onegin"
2004|Pezuño|"El gato montés"
3784|Gabbiere di maestra|"Billy Budd"
3317|Hilda Mack|"Elegy for Young Lovers"
3929|Conte Robinson|"Il matrimonio segreto"
2534|Lady Macbeth|"Macbeth"
2454|Zuane /Barnabotto|"La Gioconda"
4212|Cis|"Albert Herring"
1620|Tarugo|"El Trust de los tenorios", "El Puñao de rosas"
1805|Il Conte di Liebenskof|"Il viaggio a Reims"
3433|Pang, gran cuciniere|"Turandot"
1356|Sciarrone, Un carceriere|"Tosca"
234|Il grande inquisitore|"Don Carlo"
3602|Artistin|“Die Soldaten” al Teatro alla Scala
3689|Lucio Vero|"Berenice, regina di Armenia" (Il Vologeso)
3858|Elmiro Barberigo|“Otello” di Rossini
4065|Sacripant|"Les Chevaliers de la Table Ronde" di Hervé
2653|Rusalka|"Rusalka"
284|Principe di Persia|"Turandot"
1799|Delia|"Il viaggio a Reims"
2555|Basilio/Don Curzio|"Le nozze di Figaro"
1588|La Contessa di Ceprano|"Rigoletto"
3378|La Cuisinière|"L'amour des trois oranges"
2428|Ksneija|"Boris Godunov"
2392|Edgardo|"Lucia di Lammermoor"
1716|Giacomo V|"La donna del lago"
133|Delil|“Giovanna d’Arco”
1025|Fricka|un "Ring" che avrebbe reso Wagner orgoglioso
3510|Voci bianche GABRIEL KUTY|"Shell Schock"
3886|Duchess|"Powder her face"
3881|Cinna|"La Vestale"
2950|Coro|"The Fairy Queen"
2493|Kundry|“Parsifal”
3328|La duchessa Federica|"Luisa Miller"
1817|Marinero / General / Posadero /Nept Uno / Maorí|"Los sobrinos del Capitan Grant"
4155|Tògrul|"La donna serpente" di Alfredo Casella
1162|Il Gran Sacerdote di Belo|"Nabucco"
3518|Andres, Cochenille, Frantz, Pittichinaccio|“Les Contes d’Hoffmann”
511|La sarta|"Cin-Ci-là"
2366|Secondo Feacio|-
656|Tatiana|"Evgenij Onegin"
248|Silvio|"Pagliacci"
2885|Secondo Filisteo|"Samson et Dalila"
2398|Don Parmenione|"L'occasione fa ladro"
833|Pandolfe|-
3443|Prima Cercatrice|"Il Trittico"
3455|La Marquise de Berkenfiled|"La fille du régiment"
3644|Enrichetta di Francia, regina d'Inghilterra|“I Puritani”
862|Sarastro|"Die Zauberflöte"
2588|Un domestico ' Un commissionario|"La Traviata"
3667|Jano|“Jenůfa”
2030|La madre di Cio-cio-san|"Madama Butterfly"
1472|Silvano|"Un ballo in maschera"
905|Il figlio di Butterfly|"Madama Butterfly"
2481|Jana|"Jenůfa"
3092|Sixth Fairy / Attendant to Oberon 2 / Autumn|"The Fairy Queen"
2252|Federica|“Luisa Miller”
3971|Il principe Yamadori/Yakusidé|"Madama Butterfly"
513|La truccatrice|"Cin-Ci-là"
230|Don Carlo|“Don Carlo”
2610|Doktor Mangemanche|"L' ecume des Jours" di Edison Denisov
2136|Jacopo Loredano /Servo|"I due Foscari"
3050|Giulia, pupilla|"La Scala di Seta"
2355|Gisulfo|Debutta
1784|Ford|"Falstaff"
2717|Schmidt|"Andrea Chénier"
3556|Il Serenissimo/Lo spirito del bosco|"Čerevički"
1775|Ino|"Semele"
2536|Arcas, un habitant|"Médée"
2599|Alise, Chicks Freundin|"L' ecume des Jours" di Edison Denisov
859|Prima Dama|"Die Zauberflöte" (Il Flauto Magico)
3507|Basso|"Shell Schock"
3178|Don Alvar|La Fenice
772|La Ciesca|"Il Trittico" di Giacomo Puccini
3115|Pong, gran provveditore|"Turandot"
4008|Partenope|“Partenope” di Händel
291|Raimondo Bibebent|"Lucia di Lammermoor"
414|Emma|"Fierrabras"
504|La Generala|"Il mondo alla rovescia"
1172|Un venditore ambulante|La bohème
2486|La vecchia Buryja|"Jenůfa"
2806|Garsenda|"Francesca da Rimini"
4082|La Muse / Nicklausse|"Les contes d'Hoffmann"
