Der Medizinalrat / Der Professor|"Lulu";Der Theaterdirektor|"Lulu"
Der Medizinalrat / Der Professor|"Lulu";Die Kunstgewerblerin|"Lulu"
Der Medizinalrat / Der Professor|"Lulu";Doppelgängerin|"Lulu"
Der Medizinalrat / Der Professor|"Lulu";Ein Athlet|"Lulu"
Der Medizinalrat / Der Professor|"Lulu";Ein Gymnasiast|"Lulu"
Der Medizinalrat / Der Professor|"Lulu";Gräfin Geschwitz|"Lulu"
Der Medizinalrat / Der Professor|"Lulu";Jack|"Lulu"
Der Medizinalrat / Der Professor|"Lulu";Lulu|"Lulu"
Der Medizinalrat / Der Professor|"Lulu";Schigolch|"Lulu"
Der Neger|"Lulu";Der Theaterdirektor|"Lulu"
Der Neger|"Lulu";Die Kunstgewerblerin|"Lulu"
