DMITRI BELOSELSKIY;SIMON BOCCANEGRA;1
SIMONE DEL SAVIO;LE NOZZE DI FIGARO;1
BETTINA RANCH;DIE ZAUBERFLTE (Il Flauto Magico);2
TATIANA RYAGUZOVA;NABUCCO;1
MASSIMO SALUCCI;LA TRAVIATA;1
ELENA ZILIO;FALSTAFF;2
DONATA DANNUNZIO LOMBARDI;AIDA;1
HEINZ GOEHRING;CARMEN;1
DARIO DI VIETRI;AIDA;1
HEIDI MELTON;GTTERDMMERUNG;1
MERT SNG;TANCREDI;1
WILLIAM CORR;DIE ZAUBERFLTE (Il Flauto magico);1
HAROLD WILSON;SILENT NIGHT;1
GIORGIO GIUSEPPINI;LA BOHME;1
ADRIANA DI PAOLA;LINCORONAZIONE DI POPPEA;1
FABIO SARTORI;Celebrazioni Bicentenario Verdiano 2013;1
DAVIDE GIUSTI;LELISIR DAMORE;1
ANTONIO DE GOBBI;Fondazione Arena di Verona  87 Festival 2009;3
VERONICA SIMEONI;LAFRICAINE;1
ENRICO IORI;LA GIOCONDA;1
GUIDO LOCONSOLO;LA CLEMENZA DI TITO (K 621);1
CARLO AGOSTINI;TOSCA;2
KURT STREIT;FIERRABRAS;1
EVGENY NIKITIN;PIKOVAJA DAMA (La dama di Picche);1
SIMONE DEL SAVIO;I PURITANI;1
MARCO FILIPPO ROMANO;LA CENERENTOLA;1
DANIELE CAPUTO;DON GIOVANNI;1
ARTHUR ESPIRITU;OTELLO;1
CHARLES CASTRONOVO;POPPEA E NERONE (LIncoronazione di Poppea);1
MICHAEL TEWS;LA PORTA DELLA LEGGE;1
WOLFGANG KOCH;DAS RHEINGOLD (Loro del Reno);1
ROSA BOVE;ARTASERSE;1
LORENZO DECARO;I VESPRI SICILIANI;1
MICHAEL RISKIN;LA SERENATA AL VENTO;1
ALESSANDRO SAFINA;LA VEDOVA ALLEGRA;3
LIVIO SCARPELLINI;LINDA DI CHAMOUNIX;1
ALEXEY BOGDANCHILKOV;LELISIR DAMORE;1
MIKHAIL KOROBEINIKOV;MADAMA BUTTERFLY;1
FRANCESCA ROMANA TIDDI;MADAMA BUTTERFLY;1
FEDERICA CACCIATORE;LOCCASIONE FA IL LADRO;1
ANNETTE JAHNS;DIE WALKRE (La Valchiria);1
OHENRIN DI  CLAUS GUTH;LOHENGRIN;1
FRANCESCA ROMANA TIDDI;IL TRITTICO;2
KONTANTIN GORNY;TURANDOT;1
ORESTE COSIMO;I VESPRI SICILIANI;1
ANDREA AGUILAR;ARIADNE AUF NAXOS;1
WILLARD WHITE;Da UNA CASA DI MORTI  (Z mrtvho domu) 1Y0-259;1
CHRISTOPHE CARRE;Musica di Carl Heinrich Graun;1
BRUNO DE SIMONE;COSI FAN TUTTE,ossia la scuola delle amanti (K588);1
MARTIN BARTA;VEC MAKROPOULOS (lAffare Makropoulos);1
ALESSANDRO LUONGO;LELISIR DAMORE;1
MICHELE PERTUSI;I LOMBARDI ALLA PRIMA CROCIATA;2
BERNADETTE FLAITZ;DIE WALKRE;1
MARCO BERTI;IL TROVATORE;1
VARDUHI ABRAHAMYAN;BENVENUTO CELLINI;1
VALENTINA VANDELLI;MACBETH;1
CARLOS LVAREZ;GIOVANNA DARCO;1
ALEXANDRA DURSENEVA;BORIS GODUNOV;1
BNDICTE ROUSSENQ;ELEKTRA;1
DARIO PROLA;TURANDOT;1
LOS MAJOS ENAMORADOS;EL AMOR BRUJO;1
DANIELE ZANFARDINO;DON PASQUALE;1
MARCO CAMASTRA;CARMEN;1
ALESSANDRO LUONGO;RISORGIMENTO!;1
FILIPPO LUNA;LA FILLE DU RGIMENT;1
MASSIMILIANO SILVESTRI;LES CONTES DHOFFMANN;1
JOHN OSBORN;LA SONNAMBULA;1
GIULIO PELLIGRA;DON CARLO;1
JUAN DIEGO FLOREZ;ZELMIRA;1
DIANA HALLER;ELEKTRA;1
JESS LEN;LES PCHEURS DE PERLES;1
VITO PRIANTE;IL FLAMINIO;1
ALBERTO TERRIBILE;DEATH IN VENICE (Morte a Venezia);1
MAURIZIO MAGNINI;LA BOHME;1
VLADIMIR REUTOV;TURANDOT;1
LEXANDRE DUHAMEL;RIGOLETTO;1
CHRISTINA VAN HORN;AIDA;1
ALESSIO ARDUINI;COS FAN TUTTE;1
MATTEO PEIRONE;ANDREA CHNIER;1
SERENA PASQUINI;NABUCCO;1
FLORIANO DAURIA;GIULIO CESARE;2
CHRISTINA POULITSI;DIE ZAUBERFLTE (Il flauto magico);1
ANDREA CARE;MADAMA BUTTERFLYTragedia giapponese in tre atti su Libretto di Luigi Illica e Giuseppe Giacosa;1
PETER SCHNE;GINEVRA DI SCOZIA;1
MOLLY FILMORE;DIE WALKRE;1
WILLIAM CORRO;RINALDO;2
CAROLINA LIPPO;IL CAMPIELLO;1
CINZIA FORTE;IL TURCO IN ITALIA;1
WILLIAM SHIMELL;MANON;1
ALFONSO STELLA;LA TRAVIATA;1
LUCA DALLAMICO;LA TRAVIATA;1
MIHAELA MARCU;I CAPULETI E I MONTECCHI;1
RUTH GONZLEZ;VIENTO (ES LA DICHA DE AMOR);1
JULIA NOVIKOVA;RIGOLETTO;1
ENRICO CASARI;VEC MAKROPOULOS (lAffare Makropoulos);1
HILA GONEN;LA SERENATA AL VENTO;1
DONATO DI GIOIA;TOSCA;1
ROBERTO FRONTALI;LA FORZA DEL DESTINO;1
TARA VENDITTI;CARMEN;1
NICOLAS COURJAL;LA STRANIERA;1
FRANCESCO MELI;I LOMBARDI ALLA PRIMA CROCIATA;2
ROBERTO SCANDIUZZI/TIAN HAOJIANG;NORMA;1
MICHAELA SCHUSTER;DIE FRAU OHNE SCHATTEN;1
CATERINA SARTORI;RIGOLETTO;1
LORENZO DE CARO;TURANDOT;1
VITTORIA GIACOBAZZI;DIDO AND AENEAS;1
WENDY BRYN HARMER;DIE WALKRE;1
TIZIANA EDINI;Compagnia della Rancia;1
MARINA DE LISO;DIDO AND AENEAS;1
ANNE SCHWANEWILMS;DER ROSENKAVALIERCommedia  musicale in tre atti su libretto di Hugo von Hofmannstahl;1
LIDIYA LIBERMAN;NOS (Il Naso);1
FRANCESCA FRANCI;LA FILLE DU RGIMENT;1
SOPHIE KOCH;TANNHUSER;1
VIOLETA URMANA;LA FORZA DEL DESTINO;2
ANGELA DENOKE;LAFFARE MAKROPULOS (Vc Makropulos);1
CHIARA AMAR;LA CENERENTOLA, ossia La bont in trionfo;1
TORSTEN HOFFMANN;TRISTAN UND ISOLDE;1
ANNIKA KASCHENZ;SEMIRAMIDE;1
DOMENICO COLAIANNI;DON TRASTULLO;1
FRANCESCO VERNA;LA VEDOVA ALLEGRA;2
VLADIMIR STOYANOV;I MASNADIERI;1
MOJCA ERDMANN;DON GIOVANNI ossia Il dissoluto punito;1
HELENE SCHNEIDERMAN;BERENICE REGINA DI ARMENIA (IL VOLOGESO);1
ISABELLA GAUD;EL PBLICO. PERA BAJO LA ARENA;2
ILARIA ZANETTI;LA MEDIUM ( The Medium)Tragedia in due atti.;2
SUNHAE IM;LES DIALOGUES DES CARMELITES (I dialoghi delle Carmelitane);1
CRISTIANE HUNGER;HIN UND ZURUCK (Andata e ritorno, 1927);1
ANNA MARIA CHIURI;DON CARLO;1
LARA ROTILI;NABUCCO;1
SAMUEL ECHARDOUR;EL PBLICO. PERA BAJO LA ARENA;2
GIOVANNI BATTISTA PARODI;TOSCA;1
STEFANO FERRARI;CARMEN;1
MARCO DE CAROLIS;LADY MACBETH DEL DISTRETTO DI MZENSK;1
DONATO DI GIOIA;JRUSALEM;1
ORESTE COSIMO;FIDELIO;1
CARLO LEPORE;LA FORZA DEL DESTINO;1
ADRIANA DAMATO;CARMEN;2
ANTONIO CASAGRANDE;LA BOHEME;1
ZIYAN ATFEH;ROMO ET JULIETTE;1
ERK ANSTINE;EVGENIJ ONEGIN;1
KHACHATUR BADALYAN;ATTILA;1
ERNESTO PANARIELLO;IL TROVATORE;2
CATHERINE JANKE;LES DIALOGUES DES CARMELITES (I dialoghi delle Carmelitane);1
PEDRO CARRILLO;IL TRITTICO;1
JOSE FERRERO;AY, AMOR!;1
HUGO VERA;FRANCESCA DA RIMINI;1
RONNITA NICOLE MILLER;EVGENIJ ONEGIN;1
ROBERTO DE BIASIO;dalla trilogia Attila, Knig der Hunnen di  Zacharias Werner.;1
DIRK ALESCHUS;DAS RHEINGOLD (Loro del Reno);1
JON PLAZAOLA;ROMO ET JULIETTE;1
ASUDE KARAYAVUZ;I DUE FIGARO;2
FILIPPO ADAMI;LA VIRTU DE STRALI DAMORE;1
ANTONELLO CERON;ERNANI;2
GAMPIERO DE PAOLI;TURANDOT;1
EMILY GRACE RIGHTER;ELIOGABALO;1
INVA MULA;LA BOHME;1
LAURA CHERICI;IL FLAMINIO;1
JOHANNES MARTIN KRNZLE;SIEGFRIED;1
RICARDO LOPEZ;TOSCA;1
SANDRA PASTRANA;CARMEN;1
ROSSANA RINALDI;NABUCCO;1
CARLO LEPORE;LA SERVA PADRONA;1
DAVIDE RUBERTI;LAFRICAINE;1
GIORDANO LUCA;RIGOLETTO Melodramma in tre su libretto di Francesco Maria Piave,;1
CHIARA TIROTTA;LA CENERENTOLA;1
FRANCESCO PITTARI;AIDA;1
FRANCO LUFI;AIDA;1
ANA VICTORIA PITTS;IL SIGNOR BRUSCHINO;1
ANNALISA STROPPA;I DUE FIGARO;2
MIRIAM ARTIACO;MADAMA BUTTERFLY;2
STEFANO SECCO;UN BALLO IN MASCHERA;1
FEDERICA CALLORI;NOTRE -DAME DE PARIS;1
SIMON ORFILA;LITALIANA IN ALGERI;1
BARBARA DI CASTRI;THE RAKES PROGRESS;1
LAURA BRIOLI;IL TRITTICO;2
MARCO VOLERI;ROMEO ET JULIETTE;1
GREGORY KUNDE;GEMMA DI VERGY;1
GIUSEPPINA BRIDELLI;COS FAN TUTTE;3
SOFIA KOBERIDZE;STIFFELIO;1
SABRINA TESTA;IL TROVATORE;1
ANTONIO TASCHINI;CANDIDE;1
FRANCO BOSCOLO;LA BOHME;1
FILIPPO FONTANA;LITALIANA IN ALGERI;1
CHRISTOPH HOMBERGER;DER ROSENKAVALIERCommedia musicale in tre atti su libretto di Hugo von Hofmannstahl;1
DARIO GIORGEL;TOSCA;1
ANGELO VILLARI;LUCIA DI LAMMERMOOR;1
GIULIANO PELIZON;LA TRAVIATAMelodramma in tre atti su  \t\t\t\t\t\tlibretto di Francesco Maria Piave;1
FABIO PREVIATI;TURANDOT;2
MARIA GRAZIA SCHIAVO;DIE ZAUBERFLTE (Il flauto magico);1
MARCO TOGNOZZI;LA BOHME;3
MONICA PICCINNI;LA VIRTU DE STRALI DAMORE;1
GABRIELE NANI;DON PASQUALE;2
GIUSEPPE VALENTINO;LA TRAVIATA;1
ALEXANDER DUHAMEL;LES TROYENS;2
WANG RONGRONG;IL RAGAZZO DEL RISCI;2
WILLIAM DAZELEY;LA VOLPE ASTUTA (Prihody Lisky Bystrousky);1
RENZO ZULIAN;LA BATTAGLIA DI LEGNANO;1
LUCA ALBERTI;FEDORA;2
ARTUR RUCINSKI;ROMO ET JULIETTE;1
MALENA ERNMAN;DIDO AND AENEAS;1
DIMITRI PITTAS;LA BOHME;1
ROBERTO ACCURSO;DON GIOVANNI;1
ALEJANDRO LOPEZ;NABUCCO;1
SIMEONE LATINI;DON QUICHOTTE;1
ANNA VICTOROVA;RIGOLETTO;1
DEREK WELTON;ELEKTRA;1
FRANCESCO PITTARI;LA TRAVIATA;1
CHRISTIAN FARAVALLI;NABUCCO;1
ALEXIA VOULGARIDOU;LA BOHME;1
JONATHAN BEST;LE NOZZE DI FIGARO (The Marriage of Figaro);1
ELISABETTA FIORILLO;SUOR ANGELICA;2
CORNELIA KALLISCH;EUGENIO ONEGIN;1
FEDERICA GRUMIRO;MADAMA BUTTERFLY;1
ANDREA SCHIFAUDO;CARMEN;1
ANTONIO NOVELLO;LA BOHME;1
LORENZO SPECA;DIE ZAUBERFLTE;1
LUDIVINE GOMBERT;AIDA;1
HARUNO YAMAZAKI;NIXON IN CHINA;1
DEVID CECCONI;SIMON BOCCANEGRA;2
UGO TARQUINI;ADRIANA LECOUVREUR;2
DANIELA PINI;I LOMBARDI ALLA PRIMA CROCIATA;1
DANIELA SINDRAM;DIE WALKRE;1
ALFRED KIM;TOSCA;2
GIACOMO MEDICI;LA FORZA DEL DESTINO;1
KAMEN CHANEV;TURANDOT;1
ANNA MALAVASI;MACBETH;1
ANTONIO POLI;NABUCODONOSOR;2
GERAINT HILTON;DER ROSENKAVALIER;1
MAURIZIO LEONI;IL CAMPIELLO;1
ENRICO COSSUTTA;IL VIAGGIO A REIMS;1
SHALVA MUKERIA;ANNA BOLENA;1
FABIAN VELOZ;RIGOLETTO;1
TAYLOR HORNER;The City Performing Arts Center Shubert Theatre,;1
SILVIA BELTRAMI;IL BARBIERE DI SIVIGLIA;1
JESSIE RAVEN;GOTTERDAMMERUNG (Il crepuscolo degli dei);1
ARTURO LOPEZ CASTILLO;CARMEN;1
THEO LEBOW;LA GRANDE-DUCHESSE DE GEROLSTEIN;1
YANG SHUAI;IL RAGAZZO DEL RISCI;2
RAFFAELLA ANGELETTI;MADAMA BUTTERFLY;2
PLCIDO DOMINGO;I DUE FOSCARI;1
GIULIA DELLA PERUTA;DIE ZAUBERFLTE;1
SIMONA PASINO;TURANDOT;1
ELENA MANISTINA;UN BALLO IN MASCHERA;1
FRANCESCA SASSU;BORIS GODUNOV;1
ROBERTO CARLI;LUCIA DI LAMMERMOOR;2
ANDEKA GORROTXATEGI;EL AMOR BRUJO;1
ROBERTA CANZIAN;LA BOHME;1
ROLAND BRACHT;FALSTAFF;1
MARIA GRAZIA SCHIAVO;LE NOZZE DI FIGARO;1
LAURA ALBINO;SVADBA-WEDDING;1
DAMIANA MIZZI;I CAPULETI E I MONTECCHI;1
JORGE DE LON;TURANDOT;1
SONIA GANASSI;MARIA STUARDA;1
GREGORY BONFATTI;TURANDOT;4
LAURA POLVERELLI;IL FLAMINIO;1
ANDREA LUDWIG;SVADBA-WEDDING;1
GIANFRANCO MONTRESOR;LA BOHME;1
OLGA BORODINA;SAMSON ET DALILA;1
SILVIA BELTRAMI;PAGLIACCI;1
IRENE FAVRO;IL CAPPELLO DI PAGLIA DI FIRENZE;3
GIUSEPPE FILIANOTI;LUCREZIA BORGIA;1
ALEXANDER EFANOV;LA BOHME;1
MICHELANGELO DADAMO;VON HEUTE AUF MORGEN (Dalloggi al domani);1
DOMENICO COLAIANNI;DIE ZAUBERFLTE;1
REBECCA VON LIPINSKY;CHOVANINA;1
RAMAZ CHIKVILADZE;NABUCCO;1
JONATHAN BOYDE;LAMOUR DES TROIS ORANGES (Lamore delle tre melarance);2
PAOLETTA MARROCU;IL CORSARO;1
DARIO PROLA;LA TRAVIATA;3
ALESSANDRO SCOTTO DI LUZIO;LELISIR DAMORE;1
JESUS LANDIN;LA CHULAPONA;1
IRINA LUNGU;FALSTAFF;2
LAURA POLVERELLI;LE NOZZE DI FIGARO;1
ANETT FRITSCH;COS FAN TUTTE ossia La scuola degli amanti (K 588);1
GIAMPIERO CICINO;CARMEN;1
HELENE SCHNEIDERMANN;DER ROSENKAVALIER;1
EMANUELE DAGUANNO;IL MATRIMONIO SEGRETO;1
SIMON LIM;ROMEO ET JULIETTE;1
GIAMPIERO CICINO;RIGOLETTO;1
PLCIDO DOMINGO;CYRANO DE BERGERAC;1
LU YUAN;LA CENERENTOLA, ossia La bont in trionfo;1
JRMIE DELVERT;LES CHEVALIERS DE LA TABLE RONDE (I cavalieri della tavola rotonda);1
LIUDMYLA MONASTYRSKA;AIDA;3
ANTONIO TASCHINI;NOS (Il Naso);1
GERGELY NMETI;ANNA BOLENA;1
RUPERT CHARLESWORTH;ACIS AND GALATEA (Aci e Galatea);1
VALERIY MURGA;EUGENIO ONEGIN;1
FRANCIS DUDZIAK;CARMEN;4
PATRICIA RISLEY;FRANCESCA DA RIMINI;1
MARZIO GIOSSI;AIDA;1
KAI PREUSSKER;LES DIALOGUES DES CARMELITES (I dialoghi delle Carmelitane);1
MARCO VINCO;LA CLEMENZA DI TITO;1
SONIA GANASSI;ERMIONE;1
MARGHERITA ROTONDI;CAVALLERIA RUSTICANA;1
VINCENZO COSTANZO;LA TRAVIATA;1
ELENA SERRA;ROMO ET JULIETTE;1
SHIGEO ISHINO;TRISTAN UND ISOLDE;1
ERMELINDA PANSINI;DIDO AND AENEAS;1
SONIA LUBRINI;BELISARIO;1
FRANCESCA BICCHIERRI;IL CAPPELLO DI PAGLIA DI FIRENZE;1
JURGEN LINN;LULU;1
MARCELLO LIPPI;CAVALLERIA RUSTICANA;1
LUCA TITTOTO;MEDEA;1
ILARIA FRENQUELLI/EMILY GATTARI;TOSCA;1
PAOLO LA DELFA;RIGOLETTO;1
ANNA SMIRNOVA;IL TROVATORE;2
FILIPPO FONTANA;IL CAPPELLO DI PAGLIA DI FIRENZE;2
DARIO SCHMUNCK;MARIA STUARDA;1
PAOLO ORECCHIA;LA TRAVIATA;1
ROBERTO SERVILE;LA TRAVIATA;1
ROBERTO FRONTALI;LA TRAVIATA;1
BURCU UYAR;ROMO ET JULIETTE;1
DAVIDE DAMIANI;LAMOUR DES TROIS ORANGES (Lamore delle tre melarance);2
ILARIA SACCHI;MADAMA BUTTERFLY;1
GABRIELLA COSTA;IL NOVELLO GIASONE;1
ROBERTO ARONICA;MADAMA BUTTERFLY;2
PATRIZIA CIOFI;LA TRAVIATA;2
ANDR HEYBOER;AMICA;1
JEREMY MILNER;DER KNIG KANDAULES;1
JOSE MARIA MOLERO;LA CHULAPONA;1
ANDERS DAHLIN;LINCORONAZIONE DI POPPEA;1
ROBERTA POZZER;LA TRAVIATA;1
FRANCESCO MILANESE;LE NOZZE DI FIGARO;3
VLADIMIR CHMELO;Da UNA CASA DI MORTI  (Z mrtvho domu) 1Y0-259;1
MARIA ELENA GARC;AY, AMOR!;1
MARIA JOS MONTIEL;CARMEN;1
PAOLO LOPEZ;IL NOVELLO GIASONE;1
KRZYSZTOF SZUMANSKI;TANCREDI;1
PATRIZIO SAUDELLI;A VIEW FROM THE BRIDGE  (Uno sguardo dal ponte);1
MARIUSZ KWIECIEN;I PURITANI;2
ANJA GRUBIC;DEATH IN VENICE (Morte a Venezia);1
ULRICH RESS;SIEGFRIED examcrowd.com;1
BRANDON CEDEL;SILENT NIGHT;1
MARIA GULEGHINA;TOSCA;1
CHOI SEUNG PIL;MADAMA BUTTERFLY;1
ANTONIO FELTRACCO;LA TRAVIATA;1
MARCO SPOTTI;MACBETH;1
ESTHER ANDALORO;CAVALLERIA RUSTICANA;1
DANIEL HUERTA;EL TRUST DE LOS TENORIOS;2
DELPHINE GALOU;IL FARNACE;1
NICOLA NALESSO;LA BOHEME;2
SONIA GANASSI;ROBERTO DEVEREUX;1
JEAN TEITGEN;LA VESTALE;1
KATHERINE WATSON;MDE;1
SIMONE ALBERTI;LA MEDIUM ( The Medium)Tragedia in due atti.;1
PATRIZIA CIOFI;IL VIAGGIO A REIMS ossia Lalbergo del giglio doro;1
ALEXANDRA KURZAK;LE NOZZE DI FIGARO, ossia la folle giornata (K 492);1
ANNETTE JAHNS;DIE ZAUBERFLTE (Il Flauto magico);1
JUAN FRANCISCO GATELL;POPPEA E NERONE (LIncoronazione di Poppea);1
NIKOLAJ EMLEV;NOS (IL NASO);4
CRISTIANO OLIVIERI;TURANDOT;1
OLENA TOKAR;RIGOLETTO;1
ROSA FEOLA;LES PCHEURS DE PERLES;1
ANDREA CONCETTI;DON GIOVANNI;2
AMELIA SIERRA;IL TROVATORE;1
ANJA HARTEROS;TANNHUSER;1
SILVANA ISOLANI;Compagnia della Rancia;1
ANGELO VECCIA;MACBETH;1
ILARIA FRENQUELLI;TOSCA;1
FILIPPO ROTONDO;Inaugurazione dellAnno Accademico 2014/2015;1
ANDREA PORTA;MADAMA BUTTERFLY;1
PAOLO BORDOGNA;COS FAN TUTTE ossia La scuola degli amanti (K 588);1
MYRNA KAMARA;AIDA;1
CAITLIN HULCUP;DON GIOVANNI;1
MARIO BELLANOVA;LA MEDIUM ( The Medium)Tragedia in due atti.;1
DANIEL KLUGEN;RIGOLETTO;1
CECILIA BARTOLI;SEMELE;1
BARBARA BARGNESI;IL TURCO IN ITALIA;1
EKATERINA SADOVNIKOVA;DON CARLO;1
IDA FALK WINLAND;PETER GRIMES;1
MARCO CAMASTRA;UN BALLO IN MASCHERA;1
GIUSEPPINA BRIDELLI;IDOMENEO;1
ZIYAN AFTEH;FALSTAFF;1
TOMISLAV MUEK;DON GIOVANNI;1
MANSOO KIM;ROBERTO DEVEREUX;1
SERGEY MURZAEV;TOSCA;1
ROLAND BRACHT;RIGOLETTO;1
DMITRY BELOSSELSKY;IOLANTA;2
CSILLA BOROSS;NORMA;1
GLORIA GIACOPINI;LA BOHME;1
JOSE CURA;PAGLIACCI;1
KENNY HUERTOS;SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano;1
ED LYON;LECUME DES JOURS;1
PEDRO BERDEJO;LA LEYENDA DEL BESO Zarzuela in Tre Atti di Enrique Royo, Antonio Paso figlio e Silva Aramburu.;1
ROBERTO DE BIASIO;GISELA!oder, Die merk- und denkwrdigen Wege des Glcks;1
PERVIN CHAQUAR;CARMEN;1
STEPHEN SALTERS;TROUBLE IN TAHITI Opera in Un Atto e sette scene;1
PAOLO GAVANELLI;IL TROVATORE;1
BRADLEY GARVIN;The City Performing Arts Center Shubert Theatre,;1
LAVINIA BINI;LA RONDINE;1
MAURIZIO LEONI;UN BALLO IN MASCHERA;1
SUNG SIM;LA FANCIULLA DEL WEST;1
REBECCA VON LIPINSKI;ELEKTRA;1
SASA VRABAC;CHOVANINA;1
ELLEN NESI;IL FARNACE;1
ROBERTO ACCURSO;LA BOHEME;2
PEDRO AZPIRI;LA CHULAPONA;1
ANASTASIA BOLDYREVA;LA TRAVIATA;1
BORJANA MATEEWA;SALOME;1
RICARDO SEGUEL;TOSCA;1
EKATERINA SADOVNIKOVA;FALSTAFF;2
AUXILIADORA TOLEDANO;LELISIR DAMOREMelodramma in due atti su libretto di Felice Romani, da Le philtre di Eugne Scribe;1
ALEX ESPOSITO;DIE ZAUBERFLTE;1
ALESSANDRO DE ANGELIS;LA TRAVIATAMelodramma in tre atti su  \t\t\t\t\t\tlibretto di Francesco Maria Piave;1
HEINZ GOHRIG;LES DIALOGUES DES CARMELITES (I dialoghi delle Carmelitane);1
DOMENICO COLOAIANNI;LA SERVA PADRONA;1
MARK MUNKITTRICK;DER ROSENKAVALIER;1
PIERO CEFFA;MACBETH;1
DAVID LUCIANO;LITALIANA IN ALGERI;1
HUGH SMITH;LA GIOCONDA;1
JORGE OVANDO;LA TRAVIATA;1
LAWRENCE BROWNLEE;ARMIDA;1
JENS KIERTZNER;Z MRTVHO DOMU (Da una casa di morti);1
PETER HOARE;CUORE DI CANE (Sobae serdce);1
VITTORIO GRIGOLO;LA BOHME;2
FRANCESCO VULTAGGIO;TOSCA;1
NAZZARENO ANTINORI;AIDA;1
SONIA GANASSI;MOSE IN EGITTO;1
PAOLO FANALE;DON GIOVANNI;1
GIUSEPPE VARANO;MADAMA BUTTERFLY;2
JOSE MARIA LO MONACO;LA SCALA DI SETA;1
ERIC CUTLER;MOISE ET PHARAONou Le Passage de la Mer Rouge;1
LAWRENCE BROWNLEE;LITALIANA IN ALGERI;1
JUDIT KUTASI;SIEGFRIED;1
ROBERTO JACHINI VIRGILI;MADAMA BUTTERFLY;1
ROBERTO ABBONDANZA;OTELLO;1
DANIELE BARTOLINI;RIGOLETTO;1
GABRIELE MANGIONE;TANNHUSER;1
SIMGE BYKEDES;ERNANI;1
IRINA DUBROVSKAYA;RIGOLETTO;1
ALBERTO MASTROMARINO;AIDA;3
GIUSEPPE ESPOSITO;VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI;1
RICARDO MIRABELLI;UN GIORNO DI REGNO (Il finto Stanislao);1
TICHINA VAUGHN;Fondazione Arena di Verona  87 Festival 2009;1
CATRIONA SMITH;BERENICE REGINA DI ARMENIA (IL VOLOGESO);1
LEONARDO CAIMI;LA BOHME;1
RUDY PARK;CAVALLERIA RUSTICANA;1
ANDREJ PALAMARCHUK;LADI MAKBET MCENSKOGO UEZDA (Una Lady Macbeth del distretto di Mcensk);1
HALL;MOSES UND ARON;1
SIMONA MARCELLO;RIGOLETTO;3
MONZON;ROBERTO DEVEREUX;1
RUBEN BELMONTE LILLO;DER ROSENKAVALIERCommedia musicale in tre atti su libretto di Hugo von Hofmannstahl;1
PAOLA CIGNA;IL FURIOSO ALLISOLA DI SAN DOMINGO;1
AQUILES MACHADO;NORMA;3
GIULIO PELLIGRA;OTELLO;1
MARCO SPORTELLI;TOSCA;2
CHRISTIAN ELMER;CYRANO DE BERGERAC;1
TIZIANA CARRARO;NABUCCO;2
ROBERTO MAIETTA;CARMEN;1
FEDERICA LOMBARDI;DON GIOVANNI (vers. Praga, 1787);1
IORIO ZENNARO;TURANDOT;2
CO;MEDEA;1
SARA CAPPELLINI MAGGIORE;MACBETH;1
ANNA PIROZZI;TOSCA;1
HERMINE CLAUDE HUGUENEL;MADAMA BUTTERFLY;1
GIANFRANCO MONTRESOR;MANON LESCAUT;1
GIULIO PELLIGRA;MAOMETTO SECONDO;1
IVN LUS;EL TRUST DE LOS TENORIOS;2
BRINDLEY SHERRATT;SEMELE;1
MARIO BOLOGNESI;TOSCA;2
GIOVANNI MEONI;NABUCODONOSOR;1
MASSIMILIANO COLONNA;WE WILL ROCK YOU;1
ZUZANA MARKOV;DON GIOVANNI;1
CARLOS LVAREZ;DON GIOVANNI;1
ROBERTA CANZIAN;COS FAN TUTTE;1
III RAMON VARGAS;UN BALLO IN MASCHERA;1
NAN MIRIANI;LADY MACBETH DEL DISTRETTO DI MZENSK;1
HENDRIK ROOTERING;PARSIFAL;1
II ROBERTO TAGLIAVINI;MAOMETTO SECONDO;1
JUAN FRANCISCO GATELL;IL BARBIERE DI SIVIGLIA;1
NICOLA ALAIMO;LA FORZA DEL DESTINO;1
LARA ROTILI;FALSTAFF;1
VITO LUCIANO ROBERTI;TOSCA;1
JONATHAN BEST;JAKOB LENZ;1
SIMONE ALBERGHINI;SEMIRAMIDE;1
ANDREAS CONRAD;Da UNA CASA DI MORTI  (Z mrtvho domu) 1Y0-259;1
CRISTIANO OLIVIERI;DER KNIG KANDAULES;1
MAUD HUBEAUX;PENTHESILEA;1
ALESSIA GELMETTI;AIDA;1
SUNNYBOY DLADLA;IL BARBIERE DI SIVIGLIA;1
LOREDANA PELLIZZARI;RIGOLETTO;1
LUC BALLESTRA;DON GIOVANNI;1
EUFEMIA TUFANO;NABUCCO;2
ARIANNA DONADELLI;ORFEO ALLINFERNO (Orphe aux Enfers);2
DAGMAR PECKOVA;DAS RHEINGOLD (Loro del Reno);1
MARIJO KRNI;THE RAPE OF LUCRETIA;1
YU GUANQUN;STIFFELIO;1
JOSEP RIBOT;Gran Teatro del Liceu di Barcellona  Stagione Lirica 2008/09;1
GABRIELLA COSTA;LA CECCHINA, OSSIA LA BUONA FIGLIUOLA;1
ROGERS;GOTTERDAMMERUNG ( Il crepuscolo degli dei);1
VITTORIA LAI;NABUCCO;1
DAMIN DEL CASTILLO;LA TRAVIATA;1
NATASCHA PETRINSKY;A MIDSUMMER NIGHTS DREAM;1
JOHN OSBORN;LA TRAVIATA;1
CARLO DI CRISTOFARO;BORIS GODUNOV;1
GRAZIANO SCHIAVONE;APOLLO ET HYACINTHUS;1
CESAR BELLO;NOS (Il Naso);1
GIUSEPPINA PIUNTI;CARMEN;1
DEVLIN;CAPRICCIO;1
CLARISSA LEONARDI;RIGOLETTO;1
KATE ALDRICH;Auditorio Nacional de Msica de Madrid;1
